,Expected Annual Damage,Expected Number of Deaths,A.5_Expected Number of Deaths,A.5_Expected Annual Damage
7944,0.0,0.0,0.0,0.0
7945,0.0,0.0,0.0,0.0
7946,0.0,0.0,0.0,0.0
7947,0.0,0.0,0.0,0.0
7948,0.0,0.0,0.0,0.0
7949,0.0,0.0,0.0,0.0
7950,0.0,0.0,0.0,0.0
7951,0.0,0.0,0.0,0.0
7952,0.0,0.0,0.0,0.0
7953,0.0,0.0,0.0,0.0
7954,0.0,0.0,0.0,0.0
7955,0.0,0.0,0.0,0.0
7956,31090891.961783484,0.0016628628067514172,0.0,0.0
7957,31090891.961783484,0.0016628628067514172,0.0,0.0
7958,31090891.961783484,0.0016628628067514172,0.0,0.0
7959,31090891.961783484,0.0016628628067514172,0.0,0.0
7960,2373839.2724214285,0.0001522751133575077,0.0,0.0
7961,31090891.961783484,0.0016628628067514172,0.0,0.0
7962,2373839.2724214285,0.0001522751133575077,0.0,0.0
7963,2373839.2724214285,0.0001522751133575077,0.0,0.0
7964,2373839.2724214285,0.0001522751133575077,0.0,0.0
7965,31090891.961783484,0.0016628628067514172,0.0,0.0
7966,2373839.2724214285,0.0001522751133575077,0.0,0.0
7967,2373839.2724214285,0.0001522751133575077,0.0,0.0
7968,15921319.190525636,0.002067622990955671,0.0,0.0
7969,15921319.190525636,0.002067622990955671,0.0,0.0
7970,15921319.190525636,0.002067622990955671,0.0,0.0
7971,8358900.978514825,0.0004918619271662571,0.0,0.0
7972,7635338.244154838,0.001583295722812667,0.0,0.0
7973,15921319.190525636,0.002067622990955671,0.0,0.0
7974,0.0,0.0,0.0,0.0
7975,0.0,0.0,0.0,0.0
7976,7635338.244154838,0.001583295722812667,0.0,0.0
7977,8358900.978514825,0.0004918619271662571,0.0,0.0
7978,0.0,0.0,0.0,0.0
7979,0.0,0.0,0.0,0.0
7980,0.0,0.0,0.0,0.0
7981,0.0,0.0,0.0,0.0
7982,0.0,0.0,0.0,0.0
7983,94669997.12653288,0.018001857494818953,0.0,0.0
7984,2373839.2724214285,0.0001522751133575077,0.0,0.0
7985,0.0,0.0,0.0,0.0
7986,95856916.76274359,0.018077995051497705,0.0,0.0
7987,95856916.76274359,0.018077995051497705,0.0,0.0
7988,2373839.2724214285,0.0001522751133575077,0.0,0.0
7989,94669997.12653288,0.018001857494818953,0.0,0.0
7990,95856916.76274359,0.018077995051497705,0.0,0.0
7991,95856916.76274359,0.018077995051497705,0.0,0.0
7992,2373839.2724214285,0.0001522751133575077,0.0,0.0
7993,2373839.2724214285,0.0001522751133575077,0.0,0.0
7994,2373839.2724214285,0.0001522751133575077,0.0,0.0
7995,2373839.2724214285,0.0001522751133575077,0.0,0.0
7996,86689738.5765988,0.004232205602614353,0.0,0.0
7997,2373839.2724214285,0.0001522751133575077,0.0,0.0
7998,86689738.5765988,0.004232205602614353,0.0,0.0
7999,86689738.5765988,0.004232205602614353,0.0,0.0
8000,86689738.5765988,0.004232205602614353,0.0,0.0
8001,2373839.2724214285,0.0001522751133575077,0.0,0.0
8002,86689738.5765988,0.004232205602614353,0.0,0.0
8003,86689738.5765988,0.004232205602614353,0.0,0.0
8004,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8005,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8006,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8007,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8008,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8009,0.0,0.0,0.0,0.0
8010,0.0,0.0,0.0,0.0
8011,0.0,0.0,0.0,0.0
8012,0.0,0.0,0.0,0.0
8013,0.0,0.0,0.0,0.0
8014,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8015,0.0,0.0,0.0,0.0
8016,4077565.4295590553,0.00045642511358426536,0.0,0.0
8017,4077565.4295590553,0.00045642511358426536,0.0,0.0
8018,0.0,0.0,0.0,0.0
8019,4077565.4295590553,0.00045642511358426536,0.0,0.0
8020,4077565.4295590553,0.00045642511358426536,0.0,0.0
8021,4077565.4295590553,0.00045642511358426536,0.0,0.0
8022,0.0,0.0,0.0,0.0
8023,4077565.4295590553,0.00045642511358426536,0.0,0.0
8024,0.0,0.0,0.0,0.0
8025,0.0,0.0,0.0,0.0
8026,0.0,0.0,0.0,0.0
8027,0.0,0.0,0.0,0.0
8028,5311100.391754636,0.0003162901639516284,0.0,0.0
8029,5311100.391754636,0.0003162901639516284,0.0,0.0
8030,5311100.391754636,0.0003162901639516284,0.0,0.0
8031,18778476.002301764,0.003383621290890289,0.0,0.0
8032,2373839.2724214285,0.0001522751133575077,0.0,0.0
8033,5311100.391754636,0.0003162901639516284,0.0,0.0
8034,16984049.944101304,0.0032838812196835693,0.0,0.0
8035,16984049.944101304,0.0032838812196835693,0.0,0.0
8036,2373839.2724214285,0.0001522751133575077,0.0,0.0
8037,18778476.002301764,0.003383621290890289,0.0,0.0
8038,16984049.944101304,0.0032838812196835693,0.0,0.0
8039,16984049.944101304,0.0032838812196835693,0.0,0.0
8040,21548277.156849287,0.004337242295187587,0.0,0.0
8041,21548277.156849287,0.004337242295187587,0.0,0.0
8042,21548277.156849287,0.004337242295187587,0.0,0.0
8043,0.0,0.0,0.0,0.0
8044,46562102.20249705,0.005669703109721913,0.0,0.0
8045,21548277.156849287,0.004337242295187587,0.0,0.0
8046,25463315.106291104,0.0013736519710281728,0.0,0.0
8047,25463315.106291104,0.0013736519710281728,0.0,0.0
8048,46562102.20249705,0.005669703109721913,0.0,0.0
8049,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8050,25463315.106291104,0.0013736519710281728,0.0,0.0
8051,25463315.106291104,0.0013736519710281728,0.0,0.0
8052,2373839.2724214285,0.0001522751133575077,0.0,0.0
8053,2373839.2724214285,0.0001522751133575077,0.0,0.0
8054,2373839.2724214285,0.0001522751133575077,0.0,0.0
8055,2373839.2724214285,0.0001522751133575077,0.0,0.0
8056,0.0,0.0,0.0,0.0
8057,2373839.2724214285,0.0001522751133575077,0.0,0.0
8058,0.0,0.0,0.0,0.0
8059,0.0,0.0,0.0,0.0
8060,0.0,0.0,0.0,0.0
8061,2373839.2724214285,0.0001522751133575077,0.0,0.0
8062,0.0,0.0,0.0,0.0
8063,0.0,0.0,0.0,0.0
8064,114605.90959849062,7.417501654299733e-06,0.0,0.0
8065,114605.90959849062,7.417501654299733e-06,0.0,0.0
8066,114605.90959849062,7.417501654299733e-06,0.0,0.0
8067,114605.90959849062,7.417501654299733e-06,0.0,0.0
8068,9804691.249310313,0.0005682324157973415,0.0,0.0
8069,114605.90959849062,7.417501654299733e-06,0.0,0.0
8070,9804691.249310313,0.0005682324157973415,0.0,0.0
8071,9804691.249310313,0.0005682324157973415,0.0,0.0
8072,9804691.249310313,0.0005682324157973415,0.0,0.0
8073,114605.90959849062,7.417501654299733e-06,0.0,0.0
8074,9804691.249310313,0.0005682324157973415,0.0,0.0
8075,9804691.249310313,0.0005682324157973415,0.0,0.0
8076,0.0,0.0,0.0,0.0
8077,0.0,0.0,0.0,0.0
8078,0.0,0.0,0.0,0.0
8079,0.0,0.0,0.0,0.0
8080,0.0,0.0,0.0,0.0
8081,0.0,0.0,0.0,0.0
8082,0.0,0.0,0.0,0.0
8083,0.0,0.0,0.0,0.0
8084,0.0,0.0,0.0,0.0
8085,0.0,0.0,0.0,0.0
8086,0.0,0.0,0.0,0.0
8087,0.0,0.0,0.0,0.0
8088,43375438.34208575,0.002272572312907439,0.0,0.0
8089,43375438.34208575,0.002272572312907439,0.0,0.0
8090,43375438.34208575,0.002272572312907439,0.0,0.0
8091,43375438.34208575,0.002272572312907439,0.0,0.0
8092,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8093,43375438.34208575,0.002272572312907439,0.0,0.0
8094,0.0,0.0,0.0,0.0
8095,0.0,0.0,0.0,0.0
8096,0.0,0.0,0.0,0.0
8097,43375438.34208575,0.002272572312907439,0.0,0.0
8098,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8099,0.0,0.0,0.0,0.0
8100,7635338.244154838,0.001583295722812667,0.0,0.0
8101,7635338.244154838,0.001583295722812667,0.0,0.0
8102,11333749.915336128,0.0019583619886445226,0.0,0.0
8103,7635338.244154838,0.001583295722812667,0.0,0.0
8104,9936257.48443224,0.0017280361771469218,0.0,0.0
8105,7635338.244154838,0.001583295722812667,0.0,0.0
8106,13580974.432206057,0.002099766522393396,0.0,0.0
8107,9936257.48443224,0.0017280361771469218,0.0,0.0
8108,13580974.432206057,0.002099766522393396,0.0,0.0
8109,11333749.915336128,0.0019583619886445226,0.0,0.0
8110,13580974.432206057,0.002099766522393396,0.0,0.0
8111,13580974.432206057,0.002099766522393396,0.0,0.0
8112,2373839.2724214285,0.0001522751133575077,0.0,0.0
8113,2373839.2724214285,0.0001522751133575077,0.0,0.0
8114,2373839.2724214285,0.0001522751133575077,0.0,0.0
8115,2373839.2724214285,0.0001522751133575077,0.0,0.0
8116,2373839.2724214285,0.0001522751133575077,0.0,0.0
8117,2373839.2724214285,0.0001522751133575077,0.0,0.0
8118,2373839.2724214285,0.0001522751133575077,0.0,0.0
8119,2373839.2724214285,0.0001522751133575077,0.0,0.0
8120,2373839.2724214285,0.0001522751133575077,0.0,0.0
8121,2373839.2724214285,0.0001522751133575077,0.0,0.0
8122,2373839.2724214285,0.0001522751133575077,0.0,0.0
8123,2373839.2724214285,0.0001522751133575077,0.0,0.0
8124,0.0,0.0,0.0,0.0
8125,0.0,0.0,0.0,0.0
8126,0.0,0.0,0.0,0.0
8127,7635338.244154838,0.001583295722812667,0.0,0.0
8128,0.0,0.0,0.0,0.0
8129,0.0,0.0,0.0,0.0
8130,7635338.244154838,0.001583295722812667,0.0,0.0
8131,7635338.244154838,0.001583295722812667,0.0,0.0
8132,0.0,0.0,0.0,0.0
8133,7635338.244154838,0.001583295722812667,0.0,0.0
8134,7635338.244154838,0.001583295722812667,0.0,0.0
8135,7635338.244154838,0.001583295722812667,0.0,0.0
8136,9804691.249310313,0.0005682324157973415,0.0,0.0
8137,9804691.249310313,0.0005682324157973415,0.0,0.0
8138,9804691.249310313,0.0005682324157973415,0.0,0.0
8139,9804691.249310313,0.0005682324157973415,0.0,0.0
8140,0.0,0.0,0.0,0.0
8141,9804691.249310313,0.0005682324157973415,0.0,0.0
8142,0.0,0.0,0.0,0.0
8143,0.0,0.0,0.0,0.0
8144,0.0,0.0,0.0,0.0
8145,9804691.249310313,0.0005682324157973415,0.0,0.0
8146,0.0,0.0,0.0,0.0
8147,0.0,0.0,0.0,0.0
8148,167023475.78492424,0.031505227158634644,0.0,0.0
8149,167023475.78492424,0.031505227158634644,0.0,0.0
8150,167023475.78492424,0.031505227158634644,0.0,0.0
8151,0.0,0.0,0.0,0.0
8152,190713402.06243894,0.03276011760228704,0.0,0.0
8153,167023475.78492424,0.031505227158634644,0.0,0.0
8154,36319391.28022028,0.0019265089846760763,0.0,0.0
8155,36319391.28022028,0.0019265089846760763,0.0,0.0
8156,190713402.06243894,0.03276011760228704,0.0,0.0
8157,0.0,0.0,0.0,0.0
8158,36319391.28022028,0.0019265089846760763,0.0,0.0
8159,36319391.28022028,0.0019265089846760763,0.0,0.0
8160,0.0,0.0,0.0,0.0
8161,0.0,0.0,0.0,0.0
8162,0.0,0.0,0.0,0.0
8163,0.0,0.0,0.0,0.0
8164,0.0,0.0,0.0,0.0
8165,0.0,0.0,0.0,0.0
8166,0.0,0.0,0.0,0.0
8167,0.0,0.0,0.0,0.0
8168,0.0,0.0,0.0,0.0
8169,0.0,0.0,0.0,0.0
8170,0.0,0.0,0.0,0.0
8171,0.0,0.0,0.0,0.0
8172,25463315.106291104,0.0013736519710281728,0.0,0.0
8173,25463315.106291104,0.0013736519710281728,0.0,0.0
8174,25463315.106291104,0.0013736519710281728,0.0,0.0
8175,25463315.106291104,0.0013736519710281728,0.0,0.0
8176,8747126.414775023,0.0005124139430482926,0.0,0.0
8177,25463315.106291104,0.0013736519710281728,0.0,0.0
8178,8747126.414775023,0.0005124139430482926,0.0,0.0
8179,8747126.414775023,0.0005124139430482926,0.0,0.0
8180,8747126.414775023,0.0005124139430482926,0.0,0.0
8181,25463315.106291104,0.0013736519710281728,0.0,0.0
8182,8747126.414775023,0.0005124139430482926,0.0,0.0
8183,8747126.414775023,0.0005124139430482926,0.0,0.0
8184,8574690.89923832,0.0009364316282040242,0.0,0.0
8185,8574690.89923832,0.0009364316282040242,0.0,0.0
8186,7635338.244154838,0.001583295722812667,0.0,0.0
8187,8574690.89923832,0.0009364316282040242,0.0,0.0
8188,9761610.535449034,0.001012569184882778,0.0,0.0
8189,8574690.89923832,0.0009364316282040242,0.0,0.0
8190,2373839.2724214285,0.0001522751133575077,0.0,0.0
8191,9761610.535449034,0.001012569184882778,0.0,0.0
8192,9936257.48443224,0.0017280361771469218,0.0,0.0
8193,0.0,0.0,0.0,0.0
8194,2373839.2724214285,0.0001522751133575077,0.0,0.0
8195,2373839.2724214285,0.0001522751133575077,0.0,0.0
8196,2373839.2724214285,0.0001522751133575077,0.0,0.0
8197,2373839.2724214285,0.0001522751133575077,0.0,0.0
8198,2373839.2724214285,0.0001522751133575077,0.0,0.0
8199,8822257.880365552,0.0016594332794914208,0.0,0.0
8200,0.0,0.0,0.0,0.0
8201,2373839.2724214285,0.0001522751133575077,0.0,0.0
8202,7635338.244154838,0.001583295722812667,0.0,0.0
8203,7635338.244154838,0.001583295722812667,0.0,0.0
8204,0.0,0.0,0.0,0.0
8205,8822257.880365552,0.0016594332794914208,0.0,0.0
8206,7635338.244154838,0.001583295722812667,0.0,0.0
8207,7635338.244154838,0.001583295722812667,0.0,0.0
8208,62406031.51497546,0.0031993306911196864,0.0,0.0
8209,62406031.51497546,0.0031993306911196864,0.0,0.0
8210,62406031.51497546,0.0031993306911196864,0.0,0.0
8211,62406031.51497546,0.0031993306911196864,0.0,0.0
8212,0.0,0.0,0.0,0.0
8213,62406031.51497546,0.0031993306911196864,0.0,0.0
8214,0.0,0.0,0.0,0.0
8215,0.0,0.0,0.0,0.0
8216,0.0,0.0,0.0,0.0
8217,62406031.51497546,0.0031993306911196864,0.0,0.0
8218,0.0,0.0,0.0,0.0
8219,0.0,0.0,0.0,0.0
8220,0.0,0.0,0.0,0.0
8221,0.0,0.0,0.0,0.0
8222,0.0,0.0,0.0,0.0
8223,0.0,0.0,0.0,0.0
8224,6297699.151903865,0.0003699956618861949,0.0,0.0
8225,0.0,0.0,0.0,0.0
8226,6297699.151903865,0.0003699956618861949,0.0,0.0
8227,6297699.151903865,0.0003699956618861949,0.0,0.0
8228,6297699.151903865,0.0003699956618861949,0.0,0.0
8229,0.0,0.0,0.0,0.0
8230,6297699.151903865,0.0003699956618861949,0.0,0.0
8231,6297699.151903865,0.0003699956618861949,0.0,0.0
8232,2373839.2724214285,0.0001522751133575077,0.0,0.0
8233,2373839.2724214285,0.0001522751133575077,0.0,0.0
8234,2373839.2724214285,0.0001522751133575077,0.0,0.0
8235,2373839.2724214285,0.0001522751133575077,0.0,0.0
8236,2373839.2724214285,0.0001522751133575077,0.0,0.0
8237,2373839.2724214285,0.0001522751133575077,0.0,0.0
8238,2373839.2724214285,0.0001522751133575077,0.0,0.0
8239,2373839.2724214285,0.0001522751133575077,0.0,0.0
8240,2373839.2724214285,0.0001522751133575077,0.0,0.0
8241,2373839.2724214285,0.0001522751133575077,0.0,0.0
8242,2373839.2724214285,0.0001522751133575077,0.0,0.0
8243,2373839.2724214285,0.0001522751133575077,0.0,0.0
8244,0.0,0.0,0.0,0.0
8245,0.0,0.0,0.0,0.0
8246,0.0,0.0,0.0,0.0
8247,21548277.156849287,0.004337242295187587,0.0,0.0
8248,0.0,0.0,0.0,0.0
8249,0.0,0.0,0.0,0.0
8250,21548277.156849287,0.004337242295187587,0.0,0.0
8251,21548277.156849287,0.004337242295187587,0.0,0.0
8252,0.0,0.0,0.0,0.0
8253,21548277.156849287,0.004337242295187587,0.0,0.0
8254,21548277.156849287,0.004337242295187587,0.0,0.0
8255,21548277.156849287,0.004337242295187587,0.0,0.0
8256,0.0,0.0,0.0,0.0
8257,0.0,0.0,0.0,0.0
8258,0.0,0.0,0.0,0.0
8259,0.0,0.0,0.0,0.0
8260,0.0,0.0,0.0,0.0
8261,0.0,0.0,0.0,0.0
8262,0.0,0.0,0.0,0.0
8263,0.0,0.0,0.0,0.0
8264,0.0,0.0,0.0,0.0
8265,0.0,0.0,0.0,0.0
8266,0.0,0.0,0.0,0.0
8267,0.0,0.0,0.0,0.0
8268,63542233.19574254,0.008027993140147975,0.004744111920464407,46558183.251641236
8269,63542233.19574254,0.008027993140147975,0.004744111920464407,46558183.251641236
8270,63542233.19574254,0.008027993140147975,0.004744111920464407,46558183.251641236
8271,51964163.84460146,0.005241539543685041,0.005089264430327534,49590324.57218003
8272,62355313.55953182,0.007951855583469222,0.004744111920464407,46558183.251641236
8273,16984049.944101304,0.0032838812196835693,0.0,0.0
8274,0.0,0.0,0.0,0.0
8275,0.0,0.0,0.0,0.0
8276,15797130.307890588,0.0032077436630048154,0.0,0.0
8277,2373839.2724214285,0.0001522751133575077,0.0,0.0
8278,51227354.81205314,0.005277264074765463,0.005277264074765463,51227354.81205314
8279,0.0,0.0,0.0,0.0
8280,0.0,0.0,0.0,0.0
8281,0.0,0.0,0.0,0.0
8282,4077565.4295590553,0.00045642511358426536,0.0,0.0
8283,0.0,0.0,0.0,0.0
8284,0.0,0.0,0.0,0.0
8285,0.0,0.0,0.0,0.0
8286,4077565.4295590553,0.00045642511358426536,0.0,0.0
8287,0.0,0.0,0.0,0.0
8288,4077565.4295590553,0.00045642511358426536,0.0,0.0
8289,4077565.4295590553,0.00045642511358426536,0.0,0.0
8290,4077565.4295590553,0.00045642511358426536,0.0,0.0
8291,4077565.4295590553,0.00045642511358426536,0.0,0.0
8292,4659509.3946869215,0.00028082507213230947,0.0,0.0
8293,4659509.3946869215,0.00028082507213230947,0.0,0.0
8294,4659509.3946869215,0.00028082507213230947,0.0,0.0
8295,4659509.3946869215,0.00028082507213230947,0.0,0.0
8296,43375438.34208575,0.002272572312907439,0.0,0.0
8297,31262236.463377282,0.0030430680624010183,0.002762242990268709,26602727.06869036
8298,43375438.34208575,0.002272572312907439,0.0,0.0
8299,43375438.34208575,0.002272572312907439,0.0,0.0
8300,43375438.34208575,0.002272572312907439,0.0,0.0
8301,31262236.463377282,0.0030430680624010183,0.002762242990268709,26602727.06869036
8302,43375438.34208575,0.002272572312907439,0.0,0.0
8303,43375438.34208575,0.002272572312907439,0.0,0.0
8304,0.0,0.0,0.0,0.0
8305,0.0,0.0,0.0,0.0
8306,0.0,0.0,0.0,0.0
8307,0.0,0.0,0.0,0.0
8308,2373839.2724214285,0.0001522751133575077,0.0,0.0
8309,0.0,0.0,0.0,0.0
8310,2373839.2724214285,0.0001522751133575077,0.0,0.0
8311,2373839.2724214285,0.0001522751133575077,0.0,0.0
8312,2373839.2724214285,0.0001522751133575077,0.0,0.0
8313,0.0,0.0,0.0,0.0
8314,2373839.2724214285,0.0001522751133575077,0.0,0.0
8315,2373839.2724214285,0.0001522751133575077,0.0,0.0
8316,74792071.17818885,0.0037358835516160564,0.0,0.0
8317,74792071.17818885,0.0037358835516160564,0.0,0.0
8318,74792071.17818885,0.0037358835516160564,0.0,0.0
8319,74792071.17818885,0.0037358835516160564,0.0,0.0
8320,0.0,0.0,0.0,0.0
8321,74792071.17818885,0.0037358835516160564,0.0,0.0
8322,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8323,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8324,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8325,74792071.17818885,0.0037358835516160564,0.0,0.0
8326,0.0,0.0,0.0,0.0
8327,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8328,0.0,0.0,0.0,0.0
8329,0.0,0.0,0.0,0.0
8330,0.0,0.0,0.0,0.0
8331,7635338.244154838,0.001583295722812667,0.0,0.0
8332,0.0,0.0,0.0,0.0
8333,0.0,0.0,0.0,0.0
8334,7635338.244154838,0.001583295722812667,0.0,0.0
8335,7635338.244154838,0.001583295722812667,0.0,0.0
8336,0.0,0.0,0.0,0.0
8337,7635338.244154838,0.001583295722812667,0.0,0.0
8338,7635338.244154838,0.001583295722812667,0.0,0.0
8339,7635338.244154838,0.001583295722812667,0.0,0.0
8340,7692641.198954083,0.0015870044736398168,0.0,0.0
8341,7692641.198954083,0.0015870044736398168,0.0,0.0
8342,7692641.198954083,0.0015870044736398168,0.0,0.0
8343,114605.90959849062,7.417501654299733e-06,0.0,0.0
8344,12221927.60669773,0.0018565861359217234,0.0,0.0
8345,7692641.198954083,0.0015870044736398168,0.0,0.0
8346,4659509.3946869215,0.00028082507213230947,0.0,0.0
8347,4659509.3946869215,0.00028082507213230947,0.0,0.0
8348,12221927.60669773,0.0018565861359217234,0.0,0.0
8349,114605.90959849062,7.417501654299733e-06,0.0,0.0
8350,4659509.3946869215,0.00028082507213230947,0.0,0.0
8351,4659509.3946869215,0.00028082507213230947,0.0,0.0
8352,2373839.2724214285,0.0001522751133575077,0.0,0.0
8353,2373839.2724214285,0.0001522751133575077,0.0,0.0
8354,2373839.2724214285,0.0001522751133575077,0.0,0.0
8355,9936257.48443224,0.0017280361771469218,0.0,0.0
8356,0.0,0.0,0.0,0.0
8357,2373839.2724214285,0.0001522751133575077,0.0,0.0
8358,7635338.244154838,0.001583295722812667,0.0,0.0
8359,7635338.244154838,0.001583295722812667,0.0,0.0
8360,0.0,0.0,0.0,0.0
8361,9936257.48443224,0.0017280361771469218,0.0,0.0
8362,7635338.244154838,0.001583295722812667,0.0,0.0
8363,7635338.244154838,0.001583295722812667,0.0,0.0
8364,0.0,0.0,0.0,0.0
8365,0.0,0.0,0.0,0.0
8366,0.0,0.0,0.0,0.0
8367,0.0,0.0,0.0,0.0
8368,116538700.27155079,0.005293040340645499,0.0,0.0
8369,0.0,0.0,0.0,0.0
8370,116538700.27155079,0.005293040340645499,0.0,0.0
8371,116538700.27155079,0.005293040340645499,0.0,0.0
8372,116538700.27155079,0.005293040340645499,0.0,0.0
8373,0.0,0.0,0.0,0.0
8374,116538700.27155079,0.005293040340645499,0.0,0.0
8375,116538700.27155079,0.005293040340645499,0.0,0.0
8376,4659509.3946869215,0.00028082507213230947,0.0,0.0
8377,4659509.3946869215,0.00028082507213230947,0.0,0.0
8378,4659509.3946869215,0.00028082507213230947,0.0,0.0
8379,4659509.3946869215,0.00028082507213230947,0.0,0.0
8380,10838876.070712736,0.0010567048803115677,0.0009044297669540599,8465036.798291307
8381,4659509.3946869215,0.00028082507213230947,0.0,0.0
8382,2373839.2724214285,0.0001522751133575077,0.0,0.0
8383,2373839.2724214285,0.0001522751133575077,0.0,0.0
8384,2373839.2724214285,0.0001522751133575077,0.0,0.0
8385,4659509.3946869215,0.00028082507213230947,0.0,0.0
8386,10838876.070712736,0.0010567048803115677,0.0009044297669540599,8465036.798291307
8387,2373839.2724214285,0.0001522751133575077,0.0,0.0
8388,0.0,0.0,0.0,0.0
8389,0.0,0.0,0.0,0.0
8390,0.0,0.0,0.0,0.0
8391,0.0,0.0,0.0,0.0
8392,0.0,0.0,0.0,0.0
8393,0.0,0.0,0.0,0.0
8394,0.0,0.0,0.0,0.0
8395,0.0,0.0,0.0,0.0
8396,0.0,0.0,0.0,0.0
8397,0.0,0.0,0.0,0.0
8398,0.0,0.0,0.0,0.0
8399,0.0,0.0,0.0,0.0
8400,7635338.244154838,0.001583295722812667,0.0,0.0
8401,7635338.244154838,0.001583295722812667,0.0,0.0
8402,7635338.244154838,0.001583295722812667,0.0,0.0
8403,21548277.156849287,0.004337242295187587,0.0,0.0
8404,7635338.244154838,0.001583295722812667,0.0,0.0
8405,7635338.244154838,0.001583295722812667,0.0,0.0
8406,21548277.156849287,0.004337242295187587,0.0,0.0
8407,21548277.156849287,0.004337242295187587,0.0,0.0
8408,7635338.244154838,0.001583295722812667,0.0,0.0
8409,21548277.156849287,0.004337242295187587,0.0,0.0
8410,21548277.156849287,0.004337242295187587,0.0,0.0
8411,21548277.156849287,0.004337242295187587,0.0,0.0
8412,2373839.2724214285,0.0001522751133575077,0.0,0.0
8413,2373839.2724214285,0.0001522751133575077,0.0,0.0
8414,2373839.2724214285,0.0001522751133575077,0.0,0.0
8415,2373839.2724214285,0.0001522751133575077,0.0,0.0
8416,17194879.72846367,0.0009502778403554179,0.0,0.0
8417,2373839.2724214285,0.0001522751133575077,0.0,0.0
8418,17194879.72846367,0.0009502778403554179,0.0,0.0
8419,17194879.72846367,0.0009502778403554179,0.0,0.0
8420,17194879.72846367,0.0009502778403554179,0.0,0.0
8421,2373839.2724214285,0.0001522751133575077,0.0,0.0
8422,17194879.72846367,0.0009502778403554179,0.0,0.0
8423,17194879.72846367,0.0009502778403554179,0.0,0.0
8424,0.0,0.0,0.0,0.0
8425,0.0,0.0,0.0,0.0
8426,0.0,0.0,0.0,0.0
8427,0.0,0.0,0.0,0.0
8428,2373839.2724214285,0.0001522751133575077,0.0,0.0
8429,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8430,10838876.070712736,0.0010567048803115677,0.0009044297669540599,8465036.798291307
8431,10838876.070712736,0.0010567048803115677,0.0009044297669540599,8465036.798291307
8432,10838876.070712736,0.0010567048803115677,0.0009044297669540599,8465036.798291307
8433,8465036.798291307,0.0009044297669540599,0.0009044297669540599,8465036.798291307
8434,2373839.2724214285,0.0001522751133575077,0.0,0.0
8435,10838876.070712736,0.0010567048803115677,0.0009044297669540599,8465036.798291307
8436,9804691.249310313,0.0005682324157973415,0.0,0.0
8437,9804691.249310313,0.0005682324157973415,0.0,0.0
8438,17954064.361469902,0.0014652218692103606,0.0,0.0
8439,9804691.249310313,0.0005682324157973415,0.0,0.0
8440,0.0,0.0,0.0,0.0
8441,9804691.249310313,0.0005682324157973415,0.0,0.0
8442,8574690.89923832,0.0009364316282040242,0.0,0.0
8443,0.0,0.0,0.0,0.0
8444,8574690.89923832,0.0009364316282040242,0.0,0.0
8445,17954064.361469902,0.0014652218692103606,0.0,0.0
8446,8574690.89923832,0.0009364316282040242,0.0,0.0
8447,8574690.89923832,0.0009364316282040242,0.0,0.0
8448,25463315.106291104,0.0013736519710281728,0.0,0.0
8449,25463315.106291104,0.0013736519710281728,0.0,0.0
8450,25463315.106291104,0.0013736519710281728,0.0,0.0
8451,25463315.106291104,0.0013736519710281728,0.0,0.0
8452,2373839.2724214285,0.0001522751133575077,0.0,0.0
8453,25463315.106291104,0.0013736519710281728,0.0,0.0
8454,2373839.2724214285,0.0001522751133575077,0.0,0.0
8455,2373839.2724214285,0.0001522751133575077,0.0,0.0
8456,2373839.2724214285,0.0001522751133575077,0.0,0.0
8457,25463315.106291104,0.0013736519710281728,0.0,0.0
8458,2373839.2724214285,0.0001522751133575077,0.0,0.0
8459,2373839.2724214285,0.0001522751133575077,0.0,0.0
8460,21548277.156849287,0.004337242295187587,0.0,0.0
8461,21548277.156849287,0.004337242295187587,0.0,0.0
8462,21548277.156849287,0.004337242295187587,0.0,0.0
8463,0.0,0.0,0.0,0.0
8464,21548277.156849287,0.004337242295187587,0.0,0.0
8465,21548277.156849287,0.004337242295187587,0.0,0.0
8466,0.0,0.0,0.0,0.0
8467,0.0,0.0,0.0,0.0
8468,21548277.156849287,0.004337242295187587,0.0,0.0
8469,0.0,0.0,0.0,0.0
8470,0.0,0.0,0.0,0.0
8471,0.0,0.0,0.0,0.0
8472,5264485.065769769,0.0005325626702630192,0.0,0.0
