,Expected Annual Damage,Expected Number of Deaths,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs
15702,0.0,0.0,0.0,0.0,0.0
15703,24158629.824537445,0.002690318390426247,0.0,0.0,1487.0073495374675
15704,34493791.205349036,0.007177893866392853,0.0,0.0,1750.985687125978
15705,0.0,0.0,0.0,0.0,0.0
15706,0.0,0.0,0.0,0.0,0.0
15707,0.0,0.0,0.0,0.0,0.0
15708,433048.56542497757,9.244008236969074e-05,0.0,0.0,21.400364584004972
15709,5498476.146706328,0.0011751154231469886,0.0,0.0,271.3772483168333
15710,433048.56542497757,9.244008236969074e-05,0.0,0.0,21.400364584004972
15711,74538431.38829003,0.007967276615679928,0.0,0.0,4661.709612997833
15712,5454042.268205316,0.0011582727410627508,0.0,0.0,271.0116884288712
15713,433048.56542497757,9.244008236969074e-05,0.0,0.0,21.400364584004972
15714,433048.56542497757,9.244008236969074e-05,0.0,0.0,21.400364584004972
15715,74538431.38829003,0.007967276615679928,0.0,0.0,4661.709612997833
15716,88477607.47818899,0.009549840138350075,0.0,0.0,5510.068913660831
15717,5498476.146706328,0.0011751154231469886,0.0,0.0,271.3772483168333
15718,88477607.47818899,0.009549840138350075,0.0,0.0,5510.068913660831
15719,88477607.47818899,0.009549840138350075,0.0,0.0,5510.068913660831
15720,88477607.47818899,0.009549840138350075,0.0,0.0,5510.068913660831
15721,88477607.47818899,0.009549840138350075,0.0,0.0,5510.068913660831
15722,21142668.32982557,0.004194515470151487,0.0,0.0,1086.1900015416343
15723,21122664.81295141,0.004188330951150293,0.0,0.0,1085.7197101258207
15724,21142668.32982557,0.004194515470151487,0.0,0.0,1086.1900015416343
15725,18223628.262808554,0.0038609587892417447,0.0,0.0,907.8182010769676
15726,117342305.62861961,0.023333328761238597,0.0,0.0,6297.1413274238
15727,21142668.32982557,0.004194515470151487,0.0,0.0,1086.1900015416343
15728,21142668.32982557,0.004194515470151487,0.0,0.0,1086.1900015416343
15729,114423265.56160262,0.022999772080328853,0.0,0.0,6118.769526959133
15730,114231796.84823756,0.02293974698534482,0.0,0.0,6116.366580324595
15731,117152128.62956963,0.023275191114430896,0.0,0.0,6294.443286376056
15732,18202333.031619333,0.003852886822064219,0.0,0.0,907.6430040743588
15733,114231796.84823756,0.02293974698534482,0.0,0.0,6116.366580324595
15734,114231796.84823756,0.02293974698534482,0.0,0.0,6116.366580324595
15735,114231796.84823756,0.02293974698534482,0.0,0.0,6116.366580324595
15736,20841288.703946922,0.00408827426842525,0.0,0.0,1081.9615168129799
15737,37658998.58214794,0.007603973417211958,0.0,0.0,1931.3159249902742
15738,20841288.703946922,0.00408827426842525,0.0,0.0,1081.9615168129799
15739,20841288.703946922,0.00408827426842525,0.0,0.0,1081.9615168129799
15740,2887083.018894405,0.00032944023120931283,0.0,0.0,176.35986965076233
15741,20841288.703946922,0.00408827426842525,0.0,0.0,1081.9615168129799
15742,20841288.703946922,0.00408827426842525,0.0,0.0,1081.9615168129799
15743,2887083.018894405,0.00032944023120931283,0.0,0.0,176.35986965076233
15744,2931818.1710850536,0.0003391771896553528,0.0,0.0,178.3069951964395
15745,2931818.1710850536,0.0003391771896553528,0.0,0.0,178.3069951964395
15746,37658998.58214794,0.007603973417211958,0.0,0.0,1931.3159249902742
15747,2931818.1710850536,0.0003391771896553528,0.0,0.0,178.3069951964395
15748,2931818.1710850536,0.0003391771896553528,0.0,0.0,178.3069951964395
15749,2931818.1710850536,0.0003391771896553528,0.0,0.0,178.3069951964395
15750,0.0,0.0,0.0,0.0,0.0
15751,0.0,0.0,0.0,0.0,0.0
15752,0.0,0.0,0.0,0.0,0.0
15753,0.0,0.0,0.0,0.0,0.0
15754,34694614.569482625,0.007252452130326166,0.0,0.0,1752.741008878509
15755,0.0,0.0,0.0,0.0,0.0
15756,0.0,0.0,0.0,0.0,0.0
15757,34694614.569482625,0.007252452130326166,0.0,0.0,1752.741008878509
15758,34627866.00194535,0.007227151055098554,0.0,0.0,1752.1918648538658
15759,34627866.00194535,0.007227151055098554,0.0,0.0,1752.1918648538658
15760,0.0,0.0,0.0,0.0,0.0
15761,34627866.00194535,0.007227151055098554,0.0,0.0,1752.1918648538658
15762,34627866.00194535,0.007227151055098554,0.0,0.0,1752.1918648538658
15763,34627866.00194535,0.007227151055098554,0.0,0.0,1752.1918648538658
15764,190022031.7319121,0.03711791737739216,0.0,0.0,10579.911419683347
15765,238878862.47182783,0.046423041606854815,0.0,0.0,13397.59419391558
15766,190022031.7319121,0.03711791737739216,0.0,0.0,10579.911419683347
15767,190022031.7319121,0.03711791737739216,0.0,0.0,10579.911419683347
15768,237240744.76047105,0.045931500938792405,0.0,0.0,13375.584431717096
15769,190022031.7319121,0.03711791737739216,0.0,0.0,10579.911419683347
15770,190022031.7319121,0.03711791737739216,0.0,0.0,10579.911419683347
15771,237240744.76047105,0.045931500938792405,0.0,0.0,13375.584431717096
15772,238878862.47182783,0.046423041606854815,0.0,0.0,13397.59419391558
15773,238878862.47182783,0.046423041606854815,0.0,0.0,13397.59419391558
15774,238878862.47182783,0.046423041606854815,0.0,0.0,13397.59419391558
15775,238878862.47182783,0.046423041606854815,0.0,0.0,13397.59419391558
15776,238878862.47182783,0.046423041606854815,0.0,0.0,13397.59419391558
15777,238878862.47182783,0.046423041606854815,0.0,0.0,13397.59419391558
15778,5466871.125238964,0.0011631355252222962,0.0,0.0,271.11723211981405
15779,9749270.35773818,0.0020705204116774636,0.0,0.0,484.4239634031066
15780,5466871.125238964,0.0011631355252222962,0.0,0.0,271.11723211981405
15781,6384854.149638368,0.0012690784472667008,0.0,0.0,326.9906078901758
15782,9705899.463320833,0.0020540806541990845,0.0,0.0,484.06714874188685
15783,5466871.125238964,0.0011631355252222962,0.0,0.0,271.11723211981405
15784,5466871.125238964,0.0011631355252222962,0.0,0.0,271.11723211981405
15785,10623882.487720236,0.0021600235762434888,0.0,0.0,539.9405245122485
15786,21054580.397491943,0.004165061028442282,0.0,0.0,1084.6045916765004
15787,18152079.28615468,0.003833838116730425,0.0,0.0,907.2295638305297
15788,12651771.469075441,0.0024017433233893206,0.0,0.0,661.7989912490773
15789,21054580.397491943,0.004165061028442282,0.0,0.0,1084.6045916765004
15790,21054580.397491943,0.004165061028442282,0.0,0.0,1084.6045916765004
15791,21054580.397491943,0.004165061028442282,0.0,0.0,1084.6045916765004
15792,561571394.1346617,0.10639699887117848,0.0,0.0,32528.360537191602
15793,563603635.7066888,0.10701034398951229,0.0,0.0,32555.927130669643
15794,561571394.1346617,0.10639699887117848,0.0,0.0,32528.360537191602
15795,579099854.0054054,0.10814794210092268,0.0,0.0,33649.36986863842
15796,4627488.840154802,0.0007010539181745316,0.0,0.0,262.26213572412223
15797,561571394.1346617,0.10639699887117848,0.0,0.0,32528.360537191602
15798,561571394.1346617,0.10639699887117848,0.0,0.0,32528.360537191602
15799,21181070.28468417,0.002347924859501911,0.0,0.0,1305.5665086674223
15800,21997571.33043151,0.0024553606262025587,0.0,0.0,1353.0238560763714
15801,2923655.5778939785,0.00033740053691536185,0.0,0.0,177.95171321028286
15802,582338895.2041816,0.10900718263003428,0.0,0.0,33727.73524968131
15803,21997571.33043151,0.0024553606262025587,0.0,0.0,1353.0238560763714
15804,21997571.33043151,0.0024553606262025587,0.0,0.0,1353.0238560763714
15805,21997571.33043151,0.0024553606262025587,0.0,0.0,1353.0238560763714
15806,5448573.178934978,0.001156199680259191,0.0,0.0,270.96669393979295
15807,5514770.70705097,0.0011812918837406992,0.0,0.0,271.51130453373196
15808,5448573.178934978,0.001156199680259191,0.0,0.0,270.96669393979295
15809,5448573.178934978,0.001156199680259191,0.0,0.0,270.96669393979295
15810,34265722.50476726,0.007104505588236909,0.0,0.0,1748.2479932405377
15811,5448573.178934978,0.001156199680259191,0.0,0.0,270.96669393979295
15812,5448573.178934978,0.001156199680259191,0.0,0.0,270.96669393979295
15813,34265722.50476726,0.007104505588236909,0.0,0.0,1748.2479932405377
15814,34842401.548731886,0.007308470852788765,0.0,0.0,1753.9568602378579
15815,34842401.548731886,0.007308470852788765,0.0,0.0,1753.9568602378579
15816,5514770.70705097,0.0011812918837406992,0.0,0.0,271.51130453373196
15817,34842401.548731886,0.007308470852788765,0.0,0.0,1753.9568602378579
15818,34842401.548731886,0.007308470852788765,0.0,0.0,1753.9568602378579
15819,34842401.548731886,0.007308470852788765,0.0,0.0,1753.9568602378579
15820,34539806.943186626,0.007194458168515635,0.0,0.0,1751.4221621087904
15821,34565959.00103253,0.007203685177926942,0.0,0.0,1751.6825526560287
15822,34539806.943186626,0.007194458168515635,0.0,0.0,1751.4221621087904
15823,34539806.943186626,0.007194458168515635,0.0,0.0,1751.4221621087904
15824,559708734.0598722,0.10637641417602642,0.0,0.0,32365.261618798435
15825,34539806.943186626,0.007194458168515635,0.0,0.0,1751.4221621087904
15826,34539806.943186626,0.007194458168515635,0.0,0.0,1751.4221621087904
15827,559708734.0598722,0.10637641417602642,0.0,0.0,32365.261618798435
15828,559748447.5893204,0.10638966134869804,0.0,0.0,32365.707462739618
15829,559748447.5893204,0.10638966134869804,0.0,0.0,32365.707462739618
15830,34565959.00103253,0.007203685177926942,0.0,0.0,1751.6825526560287
15831,559748447.5893204,0.10638966134869804,0.0,0.0,32365.707462739618
15832,559748447.5893204,0.10638966134869804,0.0,0.0,32365.707462739618
15833,559748447.5893204,0.10638966134869804,0.0,0.0,32365.707462739618
15834,0.0,0.0,0.0,0.0,0.0
15835,0.0,0.0,0.0,0.0,0.0
15836,0.0,0.0,0.0,0.0,0.0
15837,0.0,0.0,0.0,0.0,0.0
15838,9633675.768716874,0.002026704229538432,0.0,0.0,483.4729605548928
15839,0.0,0.0,0.0,0.0,0.0
15840,0.0,0.0,0.0,0.0,0.0
15841,9633675.768716874,0.002026704229538432,0.0,0.0,483.4729605548928
15842,18084894.154494718,0.003808371561671302,0.0,0.0,906.6768281695684
15843,18084894.154494718,0.003808371561671302,0.0,0.0,906.6768281695684
15844,0.0,0.0,0.0,0.0,0.0
15845,18084894.154494718,0.003808371561671302,0.0,0.0,906.6768281695684
15846,18084894.154494718,0.003808371561671302,0.0,0.0,906.6768281695684
15847,18084894.154494718,0.003808371561671302,0.0,0.0,906.6768281695684
15848,1740986.723286586,0.0003744963839412486,0.0,0.0,85.32472189865601
15849,435816.6534041003,9.348932739142568e-05,0.0,0.0,21.423137791423585
15850,1740986.723286586,0.0003744963839412486,0.0,0.0,85.32472189865601
15851,1740986.723286586,0.0003744963839412486,0.0,0.0,85.32472189865601
15852,18223628.262808554,0.0038609587892417447,0.0,0.0,907.8182010769676
15853,1740986.723286586,0.0003744963839412486,0.0,0.0,85.32472189865601
15854,1740986.723286586,0.0003744963839412486,0.0,0.0,85.32472189865601
15855,18223628.262808554,0.0038609587892417447,0.0,0.0,907.8182010769676
15856,18132180.61555874,0.0038262955164881617,0.0,0.0,907.0658564063966
15857,18132180.61555874,0.0038262955164881617,0.0,0.0,907.0658564063966
15858,435816.6534041003,9.348932739142568e-05,0.0,0.0,21.423137791423585
15859,18132180.61555874,0.0038262955164881617,0.0,0.0,907.0658564063966
15860,18132180.61555874,0.0038262955164881617,0.0,0.0,907.0658564063966
15861,18132180.61555874,0.0038262955164881617,0.0,0.0,907.0658564063966
15862,37424977.02812439,0.005737785797633163,0.0,0.0,2127.4320039067607
15863,29697635.69734014,0.003848442139487196,0.0,0.0,1765.7943683130648
15864,37424977.02812439,0.005737785797633163,0.0,0.0,2127.4320039067607
15865,18356917.177040774,0.003850457172410814,0.0,0.0,921.1031305066326
15866,21218921.671367165,0.002356163512132097,0.0,0.0,1307.2140140036206
15867,37424977.02812439,0.005737785797633163,0.0,0.0,2127.4320039067607
15868,37424977.02812439,0.005737785797633163,0.0,0.0,2127.4320039067607
15869,232003.50517763695,2.691619427307596e-05,0.0,0.0,14.09705963354553
15870,930855.5639754977,0.00010874473173565731,0.0,0.0,56.43366112581407
15871,24359100.53808547,0.0027339524212024557,0.0,0.0,1495.732963029201
15872,35842928.52532346,0.007443624565523581,0.0,0.0,1810.963711790646
15873,930855.5639754977,0.00010874473173565731,0.0,0.0,56.43366112581407
15874,930855.5639754977,0.00010874473173565731,0.0,0.0,56.43366112581407
15875,930855.5639754977,0.00010874473173565731,0.0,0.0,56.43366112581407
15876,11496944.008797053,0.0024354855893056514,0.0,0.0,572.8051716147245
15877,18157156.255325153,0.0038357625442297645,0.0,0.0,907.2713323266357
15878,11496944.008797053,0.0024354855893056514,0.0,0.0,572.8051716147245
15879,13254381.730405565,0.002206867209198669,0.0,0.0,730.3948762258694
15880,5486155.018192065,0.0011704450937162585,0.0,0.0,271.2758817354952
15881,11496944.008797053,0.0024354855893056514,0.0,0.0,572.8051716147245
15882,11496944.008797053,0.0024354855893056514,0.0,0.0,572.8051716147245
15883,7775593.709797925,0.001051280468666373,0.0,0.0,456.1781305707784
15884,11266047.08308235,0.0014423505970773162,0.0,0.0,670.5671768412552
15885,5493992.638061236,0.001173415947132769,0.0,0.0,271.3403622521172
15886,23405628.499389518,0.003998434577394468,0.0,0.0,1279.2548643534817
15887,11266047.08308235,0.0014423505970773162,0.0,0.0,670.5671768412552
15888,11266047.08308235,0.0014423505970773162,0.0,0.0,670.5671768412552
15889,11266047.08308235,0.0014423505970773162,0.0,0.0,670.5671768412552
15890,55292135.34558999,0.01124349805276935,0.0,0.0,2881.810429529801
15891,55742391.90491348,0.011396478985035721,0.0,0.0,2886.8474512759344
15892,55292135.34558999,0.01124349805276935,0.0,0.0,2881.810429529801
15893,54376543.93905764,0.011138731859874868,0.0,0.0,2825.8976368265667
15894,35471614.996241584,0.0073046853485892954,0.0,0.0,1807.5136062004783
15895,55292135.34558999,0.01124349805276935,0.0,0.0,2881.810429529801
15896,55292135.34558999,0.01124349805276935,0.0,0.0,2881.810429529801
15897,34556023.58970923,0.007199919155694811,0.0,0.0,1751.6008134972444
15898,54815994.33690159,0.011288704571256407,0.0,0.0,2830.607827219365
15899,55742391.90491348,0.011396478985035721,0.0,0.0,2886.8474512759344
15900,54815994.33690159,0.011288704571256407,0.0,0.0,2830.607827219365
15901,54815994.33690159,0.011288704571256407,0.0,0.0,2830.607827219365
15902,54815994.33690159,0.011288704571256407,0.0,0.0,2830.607827219365
15903,54815994.33690159,0.011288704571256407,0.0,0.0,2830.607827219365
15904,18130677.73428365,0.0038257258486495537,0.0,0.0,907.0534921220021
15905,18020858.622494332,0.0037840988638118737,0.0,0.0,906.1500044329657
15906,18130677.73428365,0.0038257258486495537,0.0,0.0,907.0534921220021
15907,18130677.73428365,0.0038257258486495537,0.0,0.0,907.0534921220021
15908,9737404.66312223,0.0020660227146753773,0.0,0.0,484.326343700737
15909,18130677.73428365,0.0038257258486495537,0.0,0.0,907.0534921220021
15910,18130677.73428365,0.0038257258486495537,0.0,0.0,907.0534921220021
15911,9737404.66312223,0.0020660227146753773,0.0,0.0,484.326343700737
15912,5450414.123969219,0.0011568974913212062,0.0,0.0,270.9818394927621
15913,5450414.123969219,0.0011568974913212062,0.0,0.0,270.9818394927621
15914,18020858.622494332,0.0037840988638118737,0.0,0.0,906.1500044329657
15915,5450414.123969219,0.0011568974913212062,0.0,0.0,270.9818394927621
15916,5450414.123969219,0.0011568974913212062,0.0,0.0,270.9818394927621
15917,5450414.123969219,0.0011568974913212062,0.0,0.0,270.9818394927621
15918,5976164.119360227,0.0011852649796450024,0.0,0.0,305.9232912281054
15919,8425061.382202623,0.0015121344560959165,0.0,0.0,449.67938127605544
15920,5976164.119360227,0.0011852649796450024,0.0,0.0,305.9232912281054
15921,6673791.227970941,0.0011366266723152863,0.0,0.0,363.63873480943107
15922,325592513.0696311,0.06270727402138497,0.0,0.0,18470.489839300724
15923,5976164.119360227,0.0011852649796450024,0.0,0.0,305.9232912281054
15924,5976164.119360227,0.0011852649796450024,0.0,0.0,305.9232912281054
15925,327569955.5310377,0.06293003205343085,0.0,0.0,18591.898272379713
15926,361829593.5711378,0.06954746862087281,0.0,0.0,20532.163232823765
15927,361829593.5711378,0.06954746862087281,0.0,0.0,20532.163232823765
15928,8425061.382202623,0.0015121344560959165,0.0,0.0,449.67938127605544
15929,361829593.5711378,0.06954746862087281,0.0,0.0,20532.163232823765
15930,361829593.5711378,0.06954746862087281,0.0,0.0,20532.163232823765
15931,361829593.5711378,0.06954746862087281,0.0,0.0,20532.163232823765
15932,34363930.55474048,0.007140358743256823,0.0,0.0,1749.1464793095793
15933,33841734.835648194,0.006980517214266662,0.0,0.0,1742.3379379704093
15934,34363930.55474048,0.007140358743256823,0.0,0.0,1749.1464793095793
15935,37230624.80009616,0.007460468500512486,0.0,0.0,1925.6890087145155
15936,18096524.335270535,0.0038127799870439558,0.0,0.0,906.772510287016
15937,34363930.55474048,0.007140358743256823,0.0,0.0,1749.1464793095793
15938,34363930.55474048,0.007140358743256823,0.0,0.0,1749.1464793095793
15939,20963218.580626216,0.004132889744299619,0.0,0.0,1083.3150396919523
15940,20926834.071476214,0.004120013095809503,0.0,0.0,1082.815598737397
15941,18035493.21413551,0.003789646112504995,0.0,0.0,906.2704039988195
15942,36733075.6929889,0.0073108841975711705,0.0,0.0,1918.8831327089868
15943,20926834.071476214,0.004120013095809503,0.0,0.0,1082.815598737397
15944,20926834.071476214,0.004120013095809503,0.0,0.0,1082.815598737397
15945,20926834.071476214,0.004120013095809503,0.0,0.0,1082.815598737397
15946,36809017.66400088,0.004031735181430525,0.0,0.0,2277.885025361744
15947,41537902.740984224,0.004585210073462909,0.0,0.0,2563.5966714706815
15948,36809017.66400088,0.004031735181430525,0.0,0.0,2277.885025361744
15949,18084816.493677534,0.0038083421243028277,0.0,0.0,906.676189249884
15950,36809017.66400088,0.004031735181430525,0.0,0.0,2277.885025361744
15951,36809017.66400088,0.004031735181430525,0.0,0.0,2277.885025361744
15952,36809017.66400088,0.004031735181430525,0.0,0.0,2277.885025361744
15953,434471.0915479597,9.297929155093215e-05,0.0,0.0,21.412067782278076
15954,1734890.71955168,0.000372185690921529,0.0,0.0,85.27456975084613
15955,41537902.740984224,0.004585210073462909,0.0,0.0,2563.5966714706815
15956,18173007.913009547,0.003841771122366386,0.0,0.0,907.4017447597297
15957,1734890.71955168,0.000372185690921529,0.0,0.0,85.27456975084613
15958,1734890.71955168,0.000372185690921529,0.0,0.0,85.27456975084613
15959,1734890.71955168,0.000372185690921529,0.0,0.0,85.27456975084613
15960,5702755.391424971,0.0011914893415524255,0.0,0.0,285.2535200828131
15961,9964541.848920435,0.002090953596418427,0.0,0.0,498.4141476970261
15962,5702755.391424971,0.0011914893415524255,0.0,0.0,285.2535200828131
15963,76026245.16768853,0.008165310305902628,0.0,0.0,4745.074598383125
15964,69803467.33451027,0.014133247542471921,0.0,0.0,3683.8943121171897
15965,5702755.391424971,0.0011914893415524255,0.0,0.0,285.2535200828131
15966,5702755.391424971,0.0011914893415524255,0.0,0.0,285.2535200828131
15967,122878921.94681954,0.017472406088271428,0.0,0.0,7287.9104755403205
15968,119184616.56958872,0.01643485472296861,0.0,0.0,7107.241956712789
15969,82301297.36073261,0.016601454369991518,0.0,0.0,4368.7017536163985
15970,79708235.45294689,0.008587121716638146,0.0,0.0,4968.7465160163265
15971,119184616.56958872,0.01643485472296861,0.0,0.0,7107.241956712789
15972,119184616.56958872,0.01643485472296861,0.0,0.0,7107.241956712789
15973,119184616.56958872,0.01643485472296861,0.0,0.0,7107.241956712789
15974,190386775.09344953,0.037229537127303376,0.0,0.0,10584.668791280626
15975,190203099.00081217,0.03717441823251599,0.0,0.0,10582.201198423303
15976,190386775.09344953,0.037229537127303376,0.0,0.0,10584.668791280626
15977,190386775.09344953,0.037229537127303376,0.0,0.0,10584.668791280626
15978,5461765.001262684,0.0011612000465804028,0.0,0.0,271.0752237655659
15979,190386775.09344953,0.037229537127303376,0.0,0.0,10584.668791280626
15980,190386775.09344953,0.037229537127303376,0.0,0.0,10584.668791280626
15981,5461765.001262684,0.0011612000465804028,0.0,0.0,271.0752237655659
15982,5459222.633968998,0.001160236361088308,0.0,0.0,271.05430757426336
15983,5459222.633968998,0.001160236361088308,0.0,0.0,271.05430757426336
15984,190203099.00081217,0.03717441823251599,0.0,0.0,10582.201198423303
15985,5459222.633968998,0.001160236361088308,0.0,0.0,271.05430757426336
15986,5459222.633968998,0.001160236361088308,0.0,0.0,271.05430757426336
15987,5459222.633968998,0.001160236361088308,0.0,0.0,271.05430757426336
15988,6007830.8644770635,0.0006754507113418202,0.0,0.0,368.7049227356553
15989,10445928.362079047,0.0011778503729426332,0.0,0.0,640.4922453635876
15990,6007830.8644770635,0.0006754507113418202,0.0,0.0,368.7049227356553
15991,0.0,0.0,0.0,0.0,0.0
15992,6007830.8644770635,0.0006754507113418202,0.0,0.0,368.7049227356553
15993,6007830.8644770635,0.0006754507113418202,0.0,0.0,368.7049227356553
15994,6007830.8644770635,0.0006754507113418202,0.0,0.0,368.7049227356553
15995,0.0,0.0,0.0,0.0,0.0
15996,0.0,0.0,0.0,0.0,0.0
15997,10445928.362079047,0.0011778503729426332,0.0,0.0,640.4922453635876
15998,0.0,0.0,0.0,0.0,0.0
15999,0.0,0.0,0.0,0.0,0.0
16000,0.0,0.0,0.0,0.0,0.0
16001,0.0,0.0,0.0,0.0,0.0
16002,18067809.242805075,0.003801895518036728,0.0,0.0,906.5362696900073
16003,34711099.2730995,0.007258700664814674,0.0,0.0,1752.8766294142479
16004,18067809.242805075,0.003801895518036728,0.0,0.0,906.5362696900073
16005,18067809.242805075,0.003801895518036728,0.0,0.0,906.5362696900073
16006,18067809.242805075,0.003801895518036728,0.0,0.0,906.5362696900073
16007,18067809.242805075,0.003801895518036728,0.0,0.0,906.5362696900073
16008,18067809.242805075,0.003801895518036728,0.0,0.0,906.5362696900073
16009,18067809.242805075,0.003801895518036728,0.0,0.0,906.5362696900073
16010,18148711.875202585,0.0038325616980601114,0.0,0.0,907.2018599610523
16011,18148711.875202585,0.0038325616980601114,0.0,0.0,907.2018599610523
16012,34711099.2730995,0.007258700664814674,0.0,0.0,1752.8766294142479
16013,18148711.875202585,0.0038325616980601114,0.0,0.0,907.2018599610523
16014,18148711.875202585,0.0038325616980601114,0.0,0.0,907.2018599610523
16015,18148711.875202585,0.0038325616980601114,0.0,0.0,907.2018599610523
16016,14419004.490424896,0.0027705150882119255,0.0,0.0,751.1300991420705
16017,12646431.039435089,0.0023985039058034047,0.0,0.0,662.0208183306133
16018,14419004.490424896,0.0027705150882119255,0.0,0.0,751.1300991420705
16019,14419004.490424896,0.0027705150882119255,0.0,0.0,751.1300991420705
16020,2934600.418421119,0.00033978276771581004,0.0,0.0,178.42809425606396
16021,14419004.490424896,0.0027705150882119255,0.0,0.0,751.1300991420705
16022,14419004.490424896,0.0027705150882119255,0.0,0.0,751.1300991420705
16023,2934600.418421119,0.00033978276771581004,0.0,0.0,178.42809425606396
16024,2919777.7056508176,0.0003365564874589122,0.0,0.0,177.7829263896781
16025,2919777.7056508176,0.0003365564874589122,0.0,0.0,177.7829263896781
16026,12646431.039435089,0.0023985039058034047,0.0,0.0,662.0208183306133
16027,2919777.7056508176,0.0003365564874589122,0.0,0.0,177.7829263896781
16028,2919777.7056508176,0.0003365564874589122,0.0,0.0,177.7829263896781
16029,2919777.7056508176,0.0003365564874589122,0.0,0.0,177.7829263896781
16030,80114124.0644216,0.015976954784088754,0.0,0.0,4329.032791023961
16031,111769865.77294363,0.0221765614749228,0.0,0.0,6084.900334822833
16032,80114124.0644216,0.015976954784088754,0.0,0.0,4329.032791023961
16033,80114124.0644216,0.015976954784088754,0.0,0.0,4329.032791023961
16034,9613200.317076169,0.0020189430001758472,0.0,0.0,483.3045079223462
16035,80114124.0644216,0.015976954784088754,0.0,0.0,4329.032791023961
16036,80114124.0644216,0.015976954784088754,0.0,0.0,4329.032791023961
16037,9613200.317076169,0.0020189430001758472,0.0,0.0,483.3045079223462
16038,17980939.5507654,0.003768967521311289,0.0,0.0,905.8215881010797
16039,17980939.5507654,0.003768967521311289,0.0,0.0,905.8215881010797
16040,111769865.77294363,0.0221765614749228,0.0,0.0,6084.900334822833
16041,17980939.5507654,0.003768967521311289,0.0,0.0,905.8215881010797
16042,17980939.5507654,0.003768967521311289,0.0,0.0,905.8215881010797
16043,17980939.5507654,0.003768967521311289,0.0,0.0,905.8215881010797
16044,106707309.05226032,0.011286858312720893,0.0,0.0,6706.358445086286
16045,107026221.13952456,0.011340059560239549,0.0,0.0,6721.408144093546
16046,106707309.05226032,0.011286858312720893,0.0,0.0,6706.358445086286
16047,0.0,0.0,0.0,0.0,0.0
16048,106707309.05226032,0.011286858312720893,0.0,0.0,6706.358445086286
16049,106707309.05226032,0.011286858312720893,0.0,0.0,6706.358445086286
16050,106707309.05226032,0.011286858312720893,0.0,0.0,6706.358445086286
16051,33991280.731107965,0.007024249225270521,0.0,0.0,1744.422508866628
16052,34530341.20546388,0.007190184236133378,0.0,0.0,1751.3895231524884
16053,107026221.13952456,0.011340059560239549,0.0,0.0,6721.408144093546
16054,434366.90975286206,9.293980139357948e-05,0.0,0.0,21.411210673094082
16055,34530341.20546388,0.007190184236133378,0.0,0.0,1751.3895231524884
16056,34530341.20546388,0.007190184236133378,0.0,0.0,1751.3895231524884
16057,34530341.20546388,0.007190184236133378,0.0,0.0,1751.3895231524884
16058,18144368.94207712,0.0038309155072612667,0.0,0.0,907.1661304186326
16059,17989667.050585914,0.003772275684132678,0.0,0.0,905.8933897075161
16060,18597174.17938481,0.0038642227124823314,0.0,0.0,913.2839680644496
16061,23223739.13753748,0.004388890188393772,0.0,0.0,1221.7602263759936
16062,5489759.37150848,0.0011718113254987547,0.0,0.0,271.3055349424394
16063,18144368.94207712,0.0038309155072612667,0.0,0.0,907.1661304186326
16064,18144368.94207712,0.0038309155072612667,0.0,0.0,907.1661304186326
16065,7318897.739211945,0.0009831143641277722,0.0,0.0,406.41292458341957
16066,8338235.958842425,0.0014849434051077423,0.0,0.0,447.713992179191
16067,5440778.448299943,0.0011532450840266075,0.0,0.0,270.9025662751874
16068,20887124.561128397,0.004103974005213813,0.0,0.0,1082.7048156115197
16069,8338235.958842425,0.0014849434051077423,0.0,0.0,447.713992179191
16070,8338235.958842425,0.0014849434051077423,0.0,0.0,447.713992179191
16071,8338235.958842425,0.0014849434051077423,0.0,0.0,447.713992179191
16072,34920592.52238927,0.00733810917731941,0.0,0.0,1754.6001415478431
16073,34645340.450130805,0.007233774752721044,0.0,0.0,1752.3356280709506
16074,34920592.52238927,0.00733810917731941,0.0,0.0,1754.6001415478431
16075,34920592.52238927,0.00733810917731941,0.0,0.0,1754.6001415478431
16076,34920592.52238927,0.00733810917731941,0.0,0.0,1754.6001415478431
16077,34920592.52238927,0.00733810917731941,0.0,0.0,1754.6001415478431
16078,34920592.52238927,0.00733810917731941,0.0,0.0,1754.6001415478431
16079,34920592.52238927,0.00733810917731941,0.0,0.0,1754.6001415478431
16080,34645340.450130805,0.007233774752721044,0.0,0.0,1752.3356280709506
16081,34645340.450130805,0.007233774752721044,0.0,0.0,1752.3356280709506
16082,34645340.450130805,0.007233774752721044,0.0,0.0,1752.3356280709506
16083,34645340.450130805,0.007233774752721044,0.0,0.0,1752.3356280709506
16084,34645340.450130805,0.007233774752721044,0.0,0.0,1752.3356280709506
16085,34645340.450130805,0.007233774752721044,0.0,0.0,1752.3356280709506
16086,0.0,0.0,0.0,0.0,0.0
16087,0.0,0.0,0.0,0.0,0.0
16088,0.0,0.0,0.0,0.0,0.0
16089,41049139.564178176,0.004490531132620058,0.0,0.0,2541.4791238964126
16090,1721002.5807828633,0.0003669213855330263,0.0,0.0,85.16031129257956
16091,0.0,0.0,0.0,0.0,0.0
16092,0.0,0.0,0.0,0.0,0.0
