,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,Expected Number of Deaths
1052,0.0,0.0,46104819.88214623,0.05221603718658875,26703232.527831264,0.05756936845826581,5415485.068146892,0.003265374985683868,384069724.85892916,0.4062847732886101,0.0,0.0,0.5193355539191485
1053,137628496.49695256,0.12189339081572707,0.0,0.0,62686513.73725285,0.1410099087546911,52075936.18379281,0.030004116740860867,0.0,0.0,0.0,0.0,0.29290741631127903
1054,0.0,0.0,24676785.846014522,0.02635574440753877,236467352.38107103,0.46241749841844326,95578636.98024039,0.0465980134296923,0.0,0.0,0.0,0.0,0.5353712562556744
1055,0.0,0.0,987464787.8361127,0.8711699488640819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8711699488640819
1056,0.0,0.0,240037983.6270839,0.2585021017624039,0.0,0.0,8659271.37652831,0.004656359939632918,0.0,0.0,0.0,0.0,0.2631584617020368
1057,2969019546.668611,1.9083833404465684,950209780.4119618,0.7571714709964206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.665554811442989
1058,2144493734.5504851,1.9403947134910415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9403947134910415
1059,42891356.81012308,0.026538118331643372,30918315.300509732,0.025364074788383373,0.0,0.0,0.0,0.0,124290395.58149861,0.09735990905082868,0.0,0.0,0.14926210217085542
1060,36184092.28044784,0.027823514426881468,457336328.31532645,0.4293184009403413,0.0,0.0,2121750.4630108345,0.001028071278890998,0.0,0.0,0.0,0.0,0.45816998664611375
1061,153725671.94484943,0.12091694047818094,0.0,0.0,0.0,0.0,18790212.78897865,0.009837999716344165,37985816.04151683,0.038254912809038304,0.0,0.0,0.16900985300356342
1062,846245468.376007,0.5668556384404237,41421152.19164741,0.03806876063639157,15803300.681894135,0.027565553560391247,30540860.78192407,0.013736452859473244,23568286.722492058,0.020736293037266176,0.0,0.0,0.666962698533946
1063,447109720.2372749,0.36427744495915504,0.0,0.0,35448084.44962005,0.07423213088996145,0.0,0.0,0.0,0.0,0.0,0.0,0.4385095758491165
1064,36020776.715906985,0.027677457531758293,84272447.94434762,0.08403399533987155,18307175.14630414,0.0351256211188172,0.0,0.0,0.0,0.0,0.0,0.0,0.14683707399044704
1065,39161219.70279136,0.028072097803235337,90650686.0957067,0.08429187901635209,92769261.0492714,0.16258839392669708,2442019.4845989007,0.001143800378759692,711691125.9114046,0.6151987088687296,0.0,0.0,0.8912948799937739
1066,1440877668.281889,1.0592818680148326,0.0,0.0,1928192770.663252,3.5135116470036794,0.0,0.0,0.0,0.0,0.0,0.0,4.572793515018512
1067,36307069.49342616,0.02793349579913472,972175765.6405202,0.8742828247434289,1907555793.9473886,3.2741865052121173,0.0,0.0,0.0,0.0,0.0,0.0,4.176402825754681
1068,3071304716.2759056,1.9500385759087875,9699150.99327178,0.008496374921258223,76712219.77491185,0.12841245724319433,99918473.36720191,0.028730539654960315,0.0,0.0,0.0,0.0,2.1156779477282
1069,2312981120.227007,1.9640375583219727,8005501.661841142,0.010172407833191262,80538411.25417164,0.18711103493947795,0.0,0.0,41150537.0427341,0.047914891247591754,0.0,0.0,2.2092358923422335
1070,2473017269.823126,1.9157570132615298,8356969.982790863,0.00934359711773202,0.0,0.0,0.0,0.0,114610036.84795403,0.12140023716726149,0.0,0.0,2.046500847546523
1071,110388839.6033307,0.09459868867012106,144924349.14439553,0.16110407379252512,0.0,0.0,44963603.62333043,0.02451648379903895,0.0,0.0,0.0,0.0,0.28021924626168515
1072,0.0,0.0,132748535.70328847,0.12437077724329595,79302261.13468227,0.14136470653160377,0.0,0.0,0.0,0.0,0.0,0.0,0.26573548377489975
1073,400253716.27414364,0.27829023640022765,117305065.33828947,0.10747869141755491,0.0,0.0,59110330.596169375,0.026701410152911165,0.0,0.0,0.0,0.0,0.4124703379706937
1074,3141435232.6142273,1.9300768714950667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9300768714950667
1075,38351708.91094993,0.027398032466701465,1034709004.9391367,0.8624577587009407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8898557911676421
1076,3398498825.3250785,1.9668738478687686,0.0,0.0,382639046.0819857,0.5878425359663318,0.0,0.0,9575159.17756572,0.00735253606959739,0.0,0.0,2.5620689199046978
1077,32711802.656531278,0.028264793807596368,75034442.78981201,0.08375380010723606,292771699.2615683,0.6136247961912018,143792801.3075856,0.0686018821222798,0.0,0.0,0.0,0.0,0.794245272228314
1078,1579064044.9716656,1.1786388246964006,891447191.8741784,0.8308163978181762,850067163.1033394,1.5554157614128195,0.0,0.0,0.0,0.0,0.0,0.0,3.564870983927396
1079,3687061378.614073,1.955143201302616,0.0,0.0,54634778.01091795,0.07400246540479148,0.0,0.0,0.0,0.0,0.0,0.0,2.0291456667074073
1080,2669836445.866557,1.908123225153358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908123225153358
1081,2653066096.244217,1.9388834334407499,0.0,0.0,14776240.648983467,0.027371923076667935,0.0,0.0,0.0,0.0,0.0,0.0,1.966255356517418
1082,0.0,0.0,11312335.39086705,0.010678678626459966,1045150075.4405066,1.703823389029551,0.0,0.0,0.0,0.0,0.0,0.0,1.714502067656011
1083,0.0,0.0,673377340.9632337,0.69125093815478,0.0,0.0,23231503.892706264,0.012412313611694785,0.0,0.0,0.0,0.0,0.7036632517664748
1084,3007590098.7762766,1.9397324601838966,0.0,0.0,42290181.45279987,0.06757889613963645,0.0,0.0,0.0,0.0,0.0,0.0,2.007311356323533
1085,72096029.8128317,0.06485586307865615,813628011.0850646,0.8699382233627266,0.0,0.0,1893930.0433493676,0.0006330817457398941,0.0,0.0,0.0,0.0,0.9354271681871227
1086,43157976.91591302,0.02811320860961511,124065617.61557034,0.10405698386321023,0.0,0.0,0.0,0.0,490511330.5285474,0.38993378124306977,0.0,0.0,0.5221039737158951
1087,0.0,0.0,46887080.00052415,0.04024055486419744,2226481216.8818913,3.334657911722479,148189024.12175775,0.048104643791405985,0.0,0.0,0.0,0.0,3.4230031103780822
1088,1334056499.5296144,0.8073019755677793,0.0,0.0,0.0,0.0,67338546.36557958,0.025452856563347802,0.0,0.0,0.0,0.0,0.8327548321311271
1089,46828607.10851978,0.027471148688852913,13000726.356378494,0.010464990376550614,429765988.47672975,0.6154556510345865,0.0,0.0,23256080.585350826,0.01713007139677096,0.0,0.0,0.670521861496761
1090,2351427000.984316,1.8302268658982763,0.0,0.0,1623708281.885612,3.1315049770633383,0.0,0.0,0.0,0.0,0.0,0.0,4.961731842961615
1091,390147253.99953026,0.3716117685522952,0.0,0.0,0.0,0.0,66987852.264123276,0.04178318259265757,0.0,0.0,0.0,0.0,0.4133949511449528
1092,2824000414.2739987,1.9604349817524809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9604349817524809
1093,0.0,0.0,100325663.58934301,0.08521194881158431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08521194881158431
1094,0.0,0.0,335246686.37418264,0.35261052875175436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35261052875175436
1095,0.0,0.0,430106693.5312092,0.48047424086495216,0.0,0.0,85783761.96599056,0.045562566063521714,0.0,0.0,0.0,0.0,0.5260368069284739
1096,0.0,0.0,126496340.08721863,0.12493131164287172,0.0,0.0,170859499.01026443,0.07411254323044167,0.0,0.0,0.0,0.0,0.19904385487331339
1097,44665535.469844356,0.027823514426881468,129378626.24703948,0.10381348189045184,2491823225.9683614,3.5741926111095093,0.0,0.0,0.0,0.0,0.0,0.0,3.7058296074268426
1098,2836185364.0642757,1.971076320754983,19667596.812675323,0.01748054726373901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988556868018722
1099,3052321587.3449736,1.9761054702093475,0.0,0.0,254856819.7647267,0.44023784733192095,55512300.65218097,0.02389687060257592,0.0,0.0,0.0,0.0,2.4402401881438442
1100,0.0,0.0,10162857.676675534,0.01055517046148713,1930118024.0711317,3.3689025170814473,0.0,0.0,0.0,0.0,0.0,0.0,3.3794576875429345
1101,101875432.82245965,0.06396916385221127,11868041.0686126,0.0103686905836495,58221793.667680204,0.09358624995002804,3403770.9994398155,0.0016723828920760233,24376701.560526937,0.01977943789061782,0.0,0.0,0.18937592516858265
1102,0.0,0.0,11284472.288844034,0.010629670105953382,112808033.00564875,0.1929227632059568,18632687.402761742,0.00890456296072814,0.0,0.0,0.0,0.0,0.21245699627263834
1103,856946675.8846729,0.575631949806598,16076590.918878604,0.01461657254937981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5902485223559778
1104,2887660458.7514496,1.971076320754983,25242657.780694637,0.02485967635514615,1012249125.5804535,1.7821213033165408,0.0,0.0,0.0,0.0,0.0,0.0,3.7780573004266698
1105,124037561.56981382,0.06637338207555814,239127576.55653024,0.1643381713027493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23071155337830745
1106,171204826.31199652,0.09815664070794443,219909573.19231066,0.16342447200064236,0.0,0.0,207888630.53375804,0.06726389184236327,0.0,0.0,0.0,0.0,0.32884500455095006
1107,31479077.74362267,0.02702868674848076,237200078.76122424,0.25390838685105016,0.0,0.0,9965967.124758048,0.005293729350180445,0.0,0.0,0.0,0.0,0.28623080294971137
1108,0.0,0.0,10194853.724362046,0.010617424954795196,1942365207.7848563,3.401770150461608,1470964.4354291651,0.0006410133461609695,0.0,0.0,0.0,0.0,3.413028588762564
1109,0.0,0.0,28992293.224682406,0.026739867436842084,85922452.7863161,0.14663144575730647,0.0,0.0,262550411.88324443,0.2239010783541995,0.0,0.0,0.39727239154834804
1110,37291610.13702254,0.026515306944066952,10368866.5890675,0.009906393017183279,67886756.38058244,0.12110900057244263,96912370.45965493,0.04227110027367892,0.0,0.0,0.0,0.0,0.19980180080737178
1111,0.0,0.0,51148550.349451676,0.05113511661665562,199489572.01410776,0.37307354202649734,57715021.44866704,0.027359611456754515,0.0,0.0,0.0,0.0,0.45156827009990747
1112,0.0,0.0,304620566.367536,0.26041661049792136,31813842.78613253,0.05224686200656839,93233762.65128085,0.037818316735753935,34344204.17685069,0.028017296441027906,0.0,0.0,0.3784990856812716
1113,573069305.9527695,0.37092464406025216,0.0,0.0,0.0,0.0,2779952.8358250423,0.0013267819034070046,20723221.13154695,0.017784070367000637,0.0,0.0,0.3900354963306598
1114,2498191562.926019,1.9403947134910415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9403947134910415
1115,848332139.9624836,0.5685654576358554,599094979.0166413,0.512155290454572,688610530.1584339,1.1506822997133948,0.0,0.0,0.0,0.0,0.0,0.0,2.231403047803822
1116,0.0,0.0,970915388.5896714,0.836443118637895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836443118637895
1117,2944773357.99778,1.9382187276530636,245644582.01206154,0.20970376047014783,71079980.82384574,0.12116215854049947,0.0,0.0,0.0,0.0,0.0,0.0,2.269084646663711
1118,182497913.87172163,0.1526446611835192,0.0,0.0,26343155.46147828,0.056176534329131556,0.0,0.0,0.0,0.0,0.0,0.0,0.20882119551265074
1119,0.0,0.0,100778384.6154969,0.08341700101440795,2416212458.7048473,3.559133010616918,0.0,0.0,0.0,0.0,0.0,0.0,3.642550011631326
1120,40891679.80250225,0.02793349579913472,1030112748.9405754,0.8253604003920614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8532938961911961
1121,243540191.99829274,0.18989168213690885,78368023.07868752,0.08152554256818731,17404923.389667757,0.03556669331563441,37476274.41100627,0.01934489787188257,0.0,0.0,0.0,0.0,0.32632881589261314
1122,2718734308.722364,1.9523188929491173,0.0,0.0,42712959.55139844,0.08065198912855238,0.0,0.0,0.0,0.0,0.0,0.0,2.0329708820776697
1123,47989735.69248477,0.028264793807596368,12906170.451709785,0.010321828928887403,432942323.8664042,0.6226755881776425,0.0,0.0,0.0,0.0,0.0,0.0,0.6612622109141262
1124,2890439265.234899,1.9734610017294243,0.0,0.0,81492237.55614422,0.13595617985146524,0.0,0.0,0.0,0.0,0.0,0.0,2.1094171815808895
1125,287023466.88287634,0.19819681174196582,288409512.19824684,0.2562672944734115,2173900416.3641844,3.588533666898016,0.0,0.0,0.0,0.0,0.0,0.0,4.0429977731133935
1126,385147882.1995983,0.3658275721790336,245944962.90144402,0.3017461828341847,932044063.1011182,2.1697081441841104,1632441.472538744,0.0010340624936068473,0.0,0.0,0.0,0.0,2.838315961690936
1127,2141081184.0167222,1.9365043854636572,0.0,0.0,0.0,0.0,6707665.706629233,0.00425114816824159,0.0,0.0,0.0,0.0,1.940755533631899
1128,0.0,0.0,250175617.38412935,0.25251053528994516,232958875.89079496,0.45165080638426447,0.0,0.0,0.0,0.0,0.0,0.0,0.7041613416742096
1129,32116066.06798903,0.027667422735786838,8899132.262890218,0.01054783034695325,0.0,0.0,0.0,0.0,536502529.7852379,0.5648847773151342,0.0,0.0,0.6031000303978743
1130,431667656.125618,0.37562166402990677,0.0,0.0,864778573.5521231,1.8777615666418628,1748424.4390487508,0.0010055597627969626,153192562.30795226,0.16781337992507933,0.0,0.0,2.422202170359646
1131,36421465.45574312,0.028035802760002893,84093162.66346185,0.08367883004837456,529761786.2314086,0.9811349999269325,0.0,0.0,0.0,0.0,0.0,0.0,1.09284963273531
1132,0.0,0.0,73304958.15310183,0.08398814490757855,0.0,0.0,55481969.90583412,0.03086237193659425,0.0,0.0,0.0,0.0,0.1148505168441728
1133,0.0,0.0,20893382.379672118,0.026353457959772106,199369816.7933287,0.4590457390008509,30462184.758669928,0.018163745848397073,0.0,0.0,0.0,0.0,0.50356294280902
1134,0.0,0.0,48130559.42788874,0.06285951969987949,581025850.1498942,1.3884579212140442,54321802.35598645,0.030659218506093884,0.0,0.0,0.0,0.0,1.4819766594200177
1135,0.0,0.0,30806697.63111621,0.026589382622844375,482936855.60096085,0.7535336881393107,198257181.95186377,0.07086008681643663,21818404.373624492,0.015545606369305411,0.0,0.0,0.8665287639478971
1136,38456054.03906968,0.028147736348992456,10528653.439509682,0.01060308435746723,105617286.83217907,0.19365657054494323,0.0,0.0,240061253.41857034,0.21871228807323342,0.0,0.0,0.45111967932463637
1137,79411013.08962433,0.06158963661934666,0.0,0.0,0.0,0.0,73021616.05136941,0.03504939245527197,0.0,0.0,0.0,0.0,0.09663902907461863
1138,284952814.0025821,0.1495481456055371,13593992.282099018,0.0097922247529782,2187418045.814883,2.7671491820537937,14097639.009325266,0.004526077906315807,0.0,0.0,0.0,0.0,2.9310156303186248
1139,0.0,0.0,40193271.46385574,0.034452887705857894,195384372.21786034,0.30945725594806084,0.0,0.0,0.0,0.0,0.0,0.0,0.34391014365391875
1140,89868596.9967102,0.06700238498756812,52684074.73639205,0.05231655771226916,2076811365.9515893,3.6322067338024837,0.0,0.0,0.0,0.0,0.0,0.0,3.751525676502321
1141,44211552.83729881,0.027494603074023904,207821006.9343472,0.16394454956105517,97809625.62291825,0.1487703979824047,99950646.61086157,0.03799664126929557,0.0,0.0,0.0,0.0,0.3782061918867794
1142,0.0,0.0,179594758.9116029,0.162255812130228,2143965361.9906473,3.5134580645040083,0.0,0.0,0.0,0.0,0.0,0.0,3.6757138766342363
1143,2823191463.7571797,1.915791810769321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915791810769321
1144,938977787.2597146,0.6982328796779251,924996482.1047056,0.8533027305810509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5515356102589761
1145,34625148.79596034,0.02813636728312028,364407381.2433659,0.36462819386240436,51588367.0348502,0.10046075107966304,0.0,0.0,282337065.97785544,0.26998671662550555,0.0,0.0,0.7632120288506933
1146,661453095.1532624,0.36801420449829053,0.0,0.0,1144664587.099867,1.5903539840961272,0.0,0.0,0.0,0.0,0.0,0.0,1.9583681885944177
1147,237689172.9516397,0.1975387461668964,8523546.06097209,0.009713590486696065,474912603.94527483,0.9888264866784966,50998993.3790784,0.027340488674709316,0.0,0.0,0.0,0.0,1.2234193120067984
1148,0.0,0.0,9966103.304989632,0.010524281679129069,64062868.02724593,0.12405929104762797,14120670.996113766,0.007865213676732069,147514755.9213083,0.14236231846495848,0.0,0.0,0.2848111048684476
1149,3192916531.7735286,1.9699878122059613,124092354.01732191,0.10144118145491718,1283611524.6459897,1.9599873641485117,0.0,0.0,0.0,0.0,0.0,0.0,4.03141635780939
1150,2837123648.558548,1.9718962173135213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9718962173135213
1151,201088373.138977,0.12512732699347626,11580034.541798586,0.009893357125261156,22117823.12917719,0.035538702074900466,7373032.3709466,0.0032637942192503275,0.0,0.0,0.0,0.0,0.1738231804128882
1152,0.0,0.0,19569538.054125793,0.026381609861127017,408039010.76974654,0.991132672618698,0.0,0.0,0.0,0.0,0.0,0.0,1.017514282479825
1153,2383948101.6025805,1.9737842721900116,0.0,0.0,0.0,0.0,43042715.33701332,0.016800494569053012,0.0,0.0,0.0,0.0,1.9905847667590646
1154,37616871.3822823,0.02678614623732543,284803102.8579703,0.25278325949467667,1621040196.742042,2.6719632648082947,0.0,0.0,0.0,0.0,0.0,0.0,2.951532670540297
1155,71144534.81497724,0.06586048566750723,382501798.39833516,0.4387296122692347,449692688.29901445,0.9917089770262066,0.0,0.0,0.0,0.0,0.0,0.0,1.4962990749629486
1156,279537559.69068646,0.19678145840638556,130395713.75639613,0.12004989675391475,0.0,0.0,34300483.507977284,0.01582066936254978,56159600.21653232,0.05017886271433075,0.0,0.0,0.38283088723718084
1157,2179605232.108834,1.1783871262427117,30576383.89281165,0.0224131193219574,0.0,0.0,8378727.389223818,0.003076956466827715,0.0,0.0,0.0,0.0,1.203877202031497
1158,0.0,0.0,94063113.9017039,0.08253771897974399,1143898771.1698763,1.8396247357828066,0.0,0.0,684594248.6582971,0.5343460115407385,0.0,0.0,2.4565084663032892
1159,570159312.946789,0.3686354207124942,719601592.605356,0.5845652627216362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532006834341304
1160,2653323629.8214493,1.9485216608508595,453087233.672108,0.4364425832508932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3849642441017527
1161,0.0,0.0,54119038.5195643,0.051696450117898425,802652295.8578488,1.39956474026188,0.0,0.0,0.0,0.0,0.0,0.0,1.4512611903797785
1162,659693753.7360003,0.4462504191357156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4462504191357156
1163,52388977.38538405,0.028538498217934125,383590398.2650347,0.26060299588112074,2689136813.4622626,3.373742697909649,3042710.1512707383,0.0009975222849761473,0.0,0.0,0.0,0.0,3.66388171429368
1164,0.0,0.0,7634334.525357999,0.01053529432803762,58556827.43006128,0.14730560174665178,107158282.853868,0.06291308084585845,0.0,0.0,0.0,0.0,0.22075397692054785
1165,252782120.78513572,0.19324671960308126,635405041.2160128,0.6019482937329723,342627185.51777977,0.6286447327950165,0.0,0.0,0.0,0.0,0.0,0.0,1.4238397461310701
1166,83730754.21271281,0.06294586402361846,264095492.54826862,0.2512449256546367,1968084521.388186,3.437495422380808,0.0,0.0,0.0,0.0,0.0,0.0,3.751686212059063
1167,556626769.9367373,0.3716600256300694,134612046.4365891,0.11934008724116504,0.0,0.0,23593118.704571806,0.010575143892436233,0.0,0.0,0.0,0.0,0.5015752567636707
1168,2959884212.211742,1.9507574805518146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9507574805518146
1169,2313709815.53247,1.96481552660993,99557236.32401825,0.10309712559193823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679126522018683
1170,3195799397.5682487,1.7012896989558883,0.0,0.0,0.0,0.0,0.0,0.0,34488288.06553929,0.02388258231067164,0.0,0.0,1.72517228126656
1171,628645029.4957035,0.3713267215613034,0.0,0.0,58295758.81374386,0.08917059567507174,14998062.659436796,0.006020174184283461,0.0,0.0,0.0,0.0,0.4665174914206586
1172,2987237616.4671583,1.9734610017294243,0.0,0.0,313605030.1462461,0.5312279447728928,0.0,0.0,0.0,0.0,0.0,0.0,2.504688946502317
1173,2328147194.6592307,1.9157570132615298,0.0,0.0,0.0,0.0,0.0,0.0,16126169.2291907,0.01862701396833346,0.0,0.0,1.9343840272298634
1174,2471777912.2456074,1.9145438211569012,0.0,0.0,16353656.84311986,0.03522589557541821,5266324.887580221,0.0029365396844630164,0.0,0.0,0.0,0.0,1.9527062564167823
1175,145631001.2824748,0.15222117419054482,44377204.915809214,0.061557587651459925,0.0,0.0,21781015.6525629,0.01516555760992237,0.0,0.0,0.0,0.0,0.2289443194519271
1176,2123670212.89191,1.9166539534127698,0.0,0.0,13062613.744820451,0.03134090186430456,1476793.5258614926,0.0009178313742817792,0.0,0.0,0.0,0.0,1.948912686651356
1177,2660871748.3369803,1.9460737830761003,0.0,0.0,0.0,0.0,10735901.32736533,0.004812669161003962,0.0,0.0,0.0,0.0,1.9508864522371043
1178,0.0,0.0,1280648608.7857876,0.8831579732838475,2463329723.0583057,3.207042359355486,0.0,0.0,0.0,0.0,0.0,0.0,4.090200332639334
1179,33033805.57652928,0.026634737447741384,9375489.239276614,0.010378131186794669,153342412.65621528,0.3060626771278778,94935317.2793329,0.04600226782845453,0.0,0.0,0.0,0.0,0.3890778135908684
1180,41397825.19793907,0.028335403218035352,11130099.251546742,0.010358142759220824,1310024773.1845822,2.1181438971786894,124267356.02172866,0.04545205211327457,0.0,0.0,0.0,0.0,2.2022894952692202
1181,2826910165.7812214,1.9629758646649544,0.0,0.0,256175445.47928858,0.4372635493652994,0.0,0.0,0.0,0.0,0.0,0.0,2.4002394140302536
1182,0.0,0.0,20968069.017260384,0.026534365002541038,81661622.55945325,0.19184905246916795,8973618.32778912,0.0061836337447917986,160759094.03463528,0.1891399897623221,0.0,0.0,0.4137070409788229
1183,0.0,0.0,35702224.742994174,0.03396842123361245,174150205.06015474,0.30727473067593747,0.0,0.0,87309723.87786025,0.07746775097063208,0.0,0.0,0.418710902880182
1184,2335614314.330271,1.9235212561669908,18758191.373207122,0.02100435731086227,123466860.19442791,0.26460184965916766,15889967.805956975,0.007384346418680164,97828398.98135671,0.09873353603864388,0.0,0.0,2.3152453455943447
1185,2304190235.759406,1.5340092673941497,0.0,0.0,0.0,0.0,8009344.670695696,0.003582609593279993,0.0,0.0,0.0,0.0,1.5375918769874297
1186,2477988298.0039024,1.9206230693217412,0.0,0.0,0.0,0.0,0.0,0.0,61569067.30099986,0.05984194949002119,0.0,0.0,1.9804650188117623
1187,355371572.70583683,0.2747548542149695,8969749.905424967,0.009602156603436083,0.0,0.0,55233671.21612558,0.027793999125524847,0.0,0.0,0.0,0.0,0.3121510099439304
1188,102508273.9397946,0.08141067763146251,14497536.861692814,0.015383316681593148,1892628489.4782298,3.5370798033671695,0.0,0.0,0.0,0.0,0.0,0.0,3.6338737976802253
1189,3482826593.0045395,1.9582339872044372,0.0,0.0,228809437.3543735,0.32767902713848385,0.0,0.0,0.0,0.0,0.0,0.0,2.285913014342921
1190,0.0,0.0,8307205.354683111,0.010381227075049213,348559156.16593385,0.7732962188855059,0.0,0.0,98728068.7502468,0.11056551246556752,0.0,0.0,0.8942429584261227
1191,38869923.729203865,0.027829540791709188,42752415.22140203,0.04052423054960202,81702323.91435306,0.1458788542335157,9627595.822213948,0.004990644839032307,565860237.6197437,0.4964210893513511,0.0,0.0,0.7156443597652103
1192,0.0,0.0,118686212.40010008,0.12283257097455832,16918217.346677456,0.03355137207485544,53918159.26035529,0.027110251475804856,0.0,0.0,0.0,0.0,0.18349419452521865
1193,2118754695.1362445,1.5373008277896831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5373008277896831
1194,0.0,0.0,10703343.539764192,0.010523324510615864,2171626268.970977,3.5849695195913522,29109723.59107501,0.012969858416381843,99221076.52801105,0.08559278384827586,0.0,0.0,3.6940554863666257
1195,0.0,0.0,317392343.409665,0.25756416751865197,0.0,0.0,122048569.77736624,0.04614794997612849,0.0,0.0,0.0,0.0,0.30371211749478044
1196,2670457995.817338,1.9086851732409769,0.0,0.0,0.0,0.0,39625390.25942895,0.017818228506959088,0.0,0.0,0.0,0.0,1.9265034017479359
1197,0.0,0.0,1148956962.6604495,0.8739399781175079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739399781175079
1198,0.0,0.0,13080741.218384836,0.010586136100020065,1346729972.2446804,1.8785453519206066,3431438.3336862978,0.0014718891728604379,26572433.357819736,0.019779328317807165,0.0,0.0,1.9103827055112943
1199,267882893.79436275,0.19877132268486497,0.0,0.0,138659237.1320277,0.2597213358318866,50714264.42210239,0.024615693632898557,402413716.34916466,0.37697478990414707,0.0,0.0,0.8600831420537972
1200,455109673.48641676,0.3722217758886177,0.0,0.0,0.0,0.0,0.0,0.0,17421057.131405786,0.018968553074466616,0.0,0.0,0.3911903289630843
1201,32978017.033911187,0.028531738579841575,552923679.7969403,0.5756500524183753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6041817909982169
1202,2468963865.1455164,1.9117888687664126,73017667.54361425,0.07148632624867007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9832751950150826
1203,800003276.6284037,0.5775002883955195,961743883.0050244,0.8586995956636969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4361998840592163
1204,286716245.8349557,0.27306009371102125,0.0,0.0,152560566.30626693,0.37120050045784503,110413749.32695486,0.05887863084760446,0.0,0.0,0.0,0.0,0.7031392250164707
1205,2670457995.817338,1.9086851732409769,8966310.075411791,0.009170705360047373,0.0,0.0,65835566.272168145,0.028622364122308612,0.0,0.0,0.0,0.0,1.946478242723333
1206,76701809.63076611,0.066901049566689,235446859.98551226,0.26026103938057893,15689625.082336133,0.034176523941239954,1909222.4985847804,0.001069530471932408,0.0,0.0,0.0,0.0,0.3624081433604403
1207,0.0,0.0,873671123.7789416,0.8842559382141996,1674510629.333719,3.193134303986792,0.0,0.0,0.0,0.0,0.0,0.0,4.077390242200991
1208,37170616.92382756,0.02811320860961511,10179529.5396884,0.01058760879245027,2063251147.8337011,3.5973943229667045,0.0,0.0,618818724.2339842,0.49994383438076007,0.0,0.0,4.13603897474953
1209,165189556.10527638,0.1282477039218846,80807479.82801488,0.08282079618493479,0.0,0.0,39271720.415494084,0.01990131358606853,0.0,0.0,0.0,0.0,0.2309698136928879
1210,174264665.7340204,0.10024807713881372,0.0,0.0,320229972.32675594,0.46185690948885216,0.0,0.0,750859848.2194356,0.5358804355907825,0.0,0.0,1.0979854222184482
1211,34183030.33275829,0.02771917364003338,37677385.2474655,0.04042257635787091,71786921.84722906,0.14475162795139349,80036223.08333744,0.040354726383408784,0.0,0.0,0.0,0.0,0.25324810433270656
1212,2497498776.7469635,1.9397167024147308,8257480.096881812,0.009122613417867928,15963203.999205172,0.03371556321148819,0.0,0.0,82405107.45846462,0.08699436971543029,0.0,0.0,2.0695492487595173
1213,0.0,0.0,77920437.08278668,0.06337077755509804,59095093.37208959,0.09140459089472242,50424182.78113033,0.020136364885836637,0.0,0.0,0.0,0.0,0.1749117333356571
1214,0.0,0.0,44834262.249887675,0.040527999075912584,54475077.90515646,0.09310850272111197,7019466.860186644,0.003416275293063621,247382317.25600424,0.20985386060685748,0.0,0.0,0.34690663769694563
