,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,Total Expected Deaths
328,0.0,0.0,571478863.535367,0.59535890370501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59535890370501
329,13395827.51862188,0.012264323700958264,36997683.47631796,0.044521797986334724,29838512.798032764,0.0682976445617511,27786390.017997995,0.016494461030966426,0.0,0.0,0.0,0.0,0.14157822728001052
330,1075431679.5211868,0.7712211405250612,839160703.2860014,0.7561802576886134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5274013982136747
331,16890818.55033301,0.012060580389159529,4697832.763037324,0.004592677838321717,1863449880.469435,3.0812230739816298,0.0,0.0,0.0,0.0,0.0,0.0,3.097876332209111
332,1870082793.7997751,1.7003474312603706,0.0,0.0,19151265.80035473,0.04372308608140768,0.0,0.0,0.0,0.0,0.0,0.0,1.7440705173417783
333,2833749885.705082,1.6606000935061647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6606000935061647
334,2597718557.608475,1.7231545774579446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7231545774579446
335,2663604102.677249,1.7330130987914028,0.0,0.0,0.0,0.0,7247016.42801288,0.0029994993634038353,0.0,0.0,0.0,0.0,1.7360125981548067
336,62063117.7422255,0.041942743995903725,8082743.860974122,0.0074372553055373864,602422556.044151,0.9923435894366851,0.0,0.0,0.0,0.0,0.0,0.0,1.0417235887381262
337,0.0,0.0,177660138.44338953,0.1331562046047265,1168578542.8139634,1.6246069931291094,0.0,0.0,0.0,0.0,0.0,0.0,1.757763197733836
338,2314656088.2862616,1.708225812086519,25785323.569802485,0.02709526443796333,487519999.6923671,0.9404723078846182,0.0,0.0,0.0,0.0,0.0,0.0,2.6757933844091006
339,235397715.39548314,0.14728065147070707,158497706.52213567,0.13004636087344412,1509037518.4988468,2.293182160736198,0.0,0.0,0.0,0.0,0.0,0.0,2.570509173080349
340,0.0,0.0,65109755.17659491,0.057899351875153056,0.0,0.0,0.0,0.0,904961509.7222462,0.7304079094801386,0.0,0.0,0.7883072613552916
341,845707112.3405282,0.5653107279793657,19176730.927555084,0.01751260170232262,421019201.8186283,0.7145942307293092,0.0,0.0,0.0,0.0,0.0,0.0,1.2974175604109974
342,0.0,0.0,4718725.847374999,0.004631214430143686,1382592521.972377,2.3242107516973105,0.0,0.0,0.0,0.0,0.0,0.0,2.328841966127454
343,0.0,0.0,68230080.29715064,0.07760545753590464,48360782.59125042,0.1042793975445929,0.0,0.0,266547258.12634832,0.2861208779874892,0.0,0.0,0.46800573306798676
344,102873372.35223976,0.10792233814937824,0.0,0.0,17136384.802660834,0.04609080173439978,0.0,0.0,303681830.7989167,0.400818659307119,0.0,0.0,0.5548317991908971
345,3503435115.83247,1.7270733600461734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7270733600461734
346,63811835.192073785,0.04020631255998957,94101726.98226838,0.07756554697006325,861463632.2447338,1.3151119405522298,0.0,0.0,0.0,0.0,0.0,0.0,1.4328838000822826
347,296030253.8233337,0.2444379565794757,119488590.06722839,0.1295172988452684,42506688.55580102,0.08933549235706553,46086507.14343965,0.02502674757970851,468610061.0026573,0.4890672043058393,0.0,0.0,0.9773846996673574
348,2595860206.9891896,1.7216115786400197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7216115786400197
349,0.0,0.0,4453228.9580009645,0.004749558338027404,30420327.30067426,0.05960117081186587,43626792.91452722,0.022578125180272565,415870037.7640507,0.3905777976310022,0.0,0.0,0.47750665196116804
350,0.0,0.0,54658185.519138485,0.07170031521665604,1342531457.515688,3.1302015883658565,24251121.681505255,0.014171935967395206,0.0,0.0,0.0,0.0,3.216073839549908
351,630062977.8835,0.4729891655519055,343320005.4054073,0.33266207568947537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8056512412413809
352,57098078.76412327,0.04118988594717126,881640208.902045,0.7560367612074158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797226647154587
353,271159654.6452733,0.21150653910200815,0.0,0.0,1639015567.4923935,3.082009057996008,0.0,0.0,0.0,0.0,0.0,0.0,3.2935155970980166
354,2481514781.293913,1.6956762992319923,4178438.5060868775,0.0040576427111986245,0.0,0.0,33478056.260647282,0.015358724274347452,0.0,0.0,0.0,0.0,1.7150926662175383
355,1985264376.8302693,1.3031734890253928,636565639.8221749,0.5327979170973898,51813808.74813917,0.08793218158373808,33118206.64844171,0.013160391036071202,0.0,0.0,0.0,0.0,1.9370639787425918
356,263916032.8808304,0.1860477029366264,142361957.84590107,0.1319215813085394,47212532.77774934,0.08504518778723458,2850579.5085493946,0.0013782967034857133,0.0,0.0,0.0,0.0,0.4043927687358861
357,410926133.1212524,0.30040866951757406,28690398.54444175,0.028070882552901966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328479552070476
358,2348883162.2409034,1.7399050899455146,13950542.565404259,0.014359395315722185,108330724.34192708,0.21224366754398855,0.0,0.0,0.0,0.0,0.0,0.0,1.9665081528052253
359,86454370.9451662,0.055583888655131454,33303042.920460153,0.028799241791492222,2083088726.2810092,3.154551988804653,0.0,0.0,0.0,0.0,0.0,0.0,3.2389351192512765
360,0.0,0.0,78810437.41145214,0.07838159270574246,0.0,0.0,95625140.8532991,0.04481101980485325,0.0,0.0,0.0,0.0,0.12319261251059571
361,0.0,0.0,284691506.3004402,0.21021553461986303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21021553461986303
362,0.0,0.0,242070407.84830317,0.260718260722526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260718260722526
363,51489938.44415352,0.04124834578740287,88259099.11559078,0.09232899368036876,376444125.90933317,0.7379728623542485,0.0,0.0,0.0,0.0,0.0,0.0,0.8715502018220201
364,60901557.043159604,0.04102040060077098,152168355.2124307,0.13199551212069482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730159127214658
365,2050435753.2382226,1.6998616376918227,0.0,0.0,123452453.5767653,0.24982721001567043,0.0,0.0,0.0,0.0,0.0,0.0,1.9496888477074932
366,1352586519.9464383,0.9103282857314647,0.0,0.0,1789283544.3646173,2.9859088450000195,0.0,0.0,0.0,0.0,0.0,0.0,3.8962371307314845
367,0.0,0.0,481058608.4836265,0.4206909510796911,11451059.394147266,0.02047522482476808,0.0,0.0,719608593.6362271,0.6133821978046322,0.0,0.0,1.0545483737090915
368,0.0,0.0,28307459.458405763,0.0290684342163959,84394700.54913637,0.16109747784033165,41724441.23198669,0.020904860788543547,0.0,0.0,0.0,0.0,0.2110707728452711
369,11773406.226632854,0.012756015318458904,3168639.187325121,0.004727061251091405,383046633.65295523,0.9984083839579316,0.0,0.0,0.0,0.0,0.0,0.0,1.015891460527482
370,0.0,0.0,23985565.992787622,0.0295822568924348,537470597.5705308,1.1868007042381632,122360320.09069803,0.0631479059363888,0.0,0.0,0.0,0.0,1.279530867066987
371,23410018.49188537,0.012775574918724518,91101619.92374615,0.06481216147913335,192673506.28789997,0.25721029372809456,58601018.631040365,0.020496546367374843,0.0,0.0,0.0,0.0,0.3552945764933273
372,90370360.71879736,0.07198382140390995,0.0,0.0,80579439.08814323,0.1632598967911638,94708865.19546634,0.04798282295540712,0.0,0.0,0.0,0.0,0.28322654115048085
373,2962355138.6633177,1.7225221154754222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7225221154754222
374,2506961817.778019,1.7175078127457502,0.0,0.0,0.0,0.0,14763239.616195727,0.006440932111949531,0.0,0.0,0.0,0.0,1.7239487448576998
375,2923719548.3670187,1.7270733600461734,0.0,0.0,18545079.545881413,0.02774146840910588,0.0,0.0,0.0,0.0,0.0,0.0,1.7548148284552794
376,0.0,0.0,83295716.30708146,0.06352189729669241,38494273.533546895,0.05615129542401068,0.0,0.0,69301466.1523028,0.05017654875335495,0.0,0.0,0.16984974147405804
377,0.0,0.0,56445532.421493776,0.07900804809617921,1241385342.6810248,3.0938015929740112,0.0,0.0,0.0,0.0,0.0,0.0,3.1728096410701903
378,178055843.995615,0.14015222707600744,256010224.91539901,0.25823294830424093,0.0,0.0,131837275.77748032,0.059359546404555846,0.0,0.0,0.0,0.0,0.4577447217848042
379,3054841901.1737585,1.7284227007585884,731249324.1876879,0.5300211257337384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.258443826492327
380,99962650.24668562,0.071668230507916,82676626.3798591,0.07790835184912799,561933968.4789183,0.9885088158033659,0.0,0.0,0.0,0.0,0.0,0.0,1.13808539816041
381,0.0,0.0,355245187.5371303,0.2608478478305574,0.0,0.0,0.0,0.0,998742360.9260485,0.6888336415772129,0.0,0.0,0.9496814894077703
382,1929006772.6707034,1.6053267776844082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6053267776844082
383,2205833474.87878,1.727099549810716,3829823.2478873436,0.0044343620851454105,290264401.66876715,0.6044221332629367,48863031.43739208,0.025619999837293635,20018841.90601314,0.021020355490441074,0.0,0.0,2.3825964004865328
384,0.0,0.0,75111272.38786536,0.07925612533904942,1660522746.1058092,3.12567994611033,7113838.138995143,0.003193135604518471,0.0,0.0,0.0,0.0,3.2081292070538976
385,1850868204.6872418,1.3053064358148811,170311255.69855583,0.15308123102422927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4583876668391105
386,35175559.18517056,0.02695504549449944,796972838.2341514,0.7282616207113812,117357287.57493499,0.21281040111974245,35154599.99114323,0.014320597536592563,0.0,0.0,0.0,0.0,0.9823476648622157
387,249695025.58416784,0.18504875265615361,0.0,0.0,0.0,0.0,32939231.189280316,0.01632280302998683,857034170.8825016,0.7857995234609461,0.0,0.0,0.9871710791470865
388,2659047944.0321326,1.7293052441005026,7865563.823690172,0.006467615358065233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7357728594585677
389,1878458882.4286633,1.709902962351513,0.0,0.0,18407411.20228854,0.043813132425825095,0.0,0.0,0.0,0.0,0.0,0.0,1.753716094777338
390,72418336.40284815,0.042159987603849536,7052219.291705371,0.005599070199905534,561555401.3781165,0.8017192240317271,185329178.87951043,0.06229258335448229,0.0,0.0,0.0,0.0,0.9117708651899645
391,0.0,0.0,146490200.8781714,0.13417655142308904,771736080.5547066,1.3168558315252539,144901526.0433566,0.05696361069877648,0.0,0.0,0.0,0.0,1.5079959936471194
392,15568268.535016282,0.012410450086434408,61909122.21634281,0.06438054576148051,23160981.08270913,0.04594035910865282,0.0,0.0,0.0,0.0,0.0,0.0,0.12273135495656774
393,2593438075.84729,1.719600467753499,0.0,0.0,8503320.369439688,0.01549580077908724,1174341.9349664133,0.000610250684307073,368081343.2987263,0.3222689563369142,0.0,0.0,2.0579754755538078
394,0.0,0.0,818408954.2667834,0.7687802461500326,19622931.498660635,0.035532985856436605,0.0,0.0,0.0,0.0,0.0,0.0,0.8043132320064692
395,76813988.68922366,0.07070472777058781,155334257.4557469,0.18340220651951122,0.0,0.0,0.0,0.0,63491903.552369975,0.07290839106655433,0.0,0.0,0.32701532535665334
396,162945892.69959486,0.10833976816685556,405954368.0658047,0.3404815444714112,1933478014.00246,3.0296549829480988,0.0,0.0,0.0,0.0,0.0,0.0,3.4784762955863657
397,2177719577.714863,1.6995624594331122,143548128.24381793,0.15265240278690492,18245649.56611311,0.03797428172563305,76348254.780726,0.03444837088985656,0.0,0.0,0.0,0.0,1.9246375148355068
398,34006899.606045045,0.025909886142646346,168449142.63348562,0.16352407278497288,1732431410.1844041,3.07220218186584,0.0,0.0,0.0,0.0,0.0,0.0,3.2616361407934593
399,66358389.94100264,0.04286279190927702,10787740.139754627,0.009533975742610949,101312631.03544305,0.16560742385168742,1739678.4293067416,0.0008361395058451418,226998080.243532,0.18398674203895737,0.0,0.0,0.4028270730483779
400,1607292517.342327,0.9249324155990467,539143556.8116369,0.40502820791704763,1079933052.4418995,1.575236945223425,116078608.10997364,0.040698597999444634,659078081.3410306,0.47033124266185566,0.0,0.0,3.4162274094008196
401,0.0,0.0,602104165.1313796,0.5912277558984151,0.0,0.0,829984.3639661702,0.00042089005717299316,0.0,0.0,0.0,0.0,0.5916486459555881
402,18656453.218285713,0.012109914770454294,126118461.05892399,0.10508071316352288,625411709.8361497,0.9747442917829183,0.0,0.0,0.0,0.0,0.0,0.0,1.0919349197168955
403,131666230.80243218,0.11097919803143853,51361486.99395055,0.05746001060637937,0.0,0.0,75748602.15996796,0.04102485374805916,0.0,0.0,0.0,0.0,0.2094640623858771
404,0.0,0.0,4721110.462762758,0.004635612773076936,774128131.6626747,1.3246529641124796,139016455.57294083,0.05383090804966269,0.0,0.0,0.0,0.0,1.383119484935219
405,0.0,0.0,817629691.7628177,0.7676902170765317,0.0,0.0,1156265.2124528196,0.00044167624334779813,0.0,0.0,0.0,0.0,0.7681318933198795
406,15781263.089674834,0.012109443555332592,622385020.683641,0.570310824229415,1660878795.89434,2.8790356771668177,0.0,0.0,0.0,0.0,0.0,0.0,3.4614559449515654
407,460582343.559975,0.3771102189646198,0.0,0.0,93962522.3882024,0.1967734239644341,0.0,0.0,179572489.96068868,0.18899766906337936,0.0,0.0,0.7628813119924333
408,0.0,0.0,16944752.410066277,0.016341677373632003,1379223311.4491212,2.3153770893812022,44667201.460907385,0.018643816969253865,0.0,0.0,0.0,0.0,2.3503625837240882
409,103617443.83931933,0.0729885849513056,4638878.911098079,0.004483939439921694,460950549.7926935,0.8016021810903162,0.0,0.0,0.0,0.0,0.0,0.0,0.8790747054815435
410,3174433455.8007245,1.6859552199925019,109750950.54491529,0.07851727085350349,2132860791.4711657,2.795991322211978,0.0,0.0,0.0,0.0,0.0,0.0,4.560463813057983
411,1519112910.4757476,1.3110674565524667,0.0,0.0,1379774057.6175976,2.9497169091145143,0.0,0.0,0.0,0.0,0.0,0.0,4.260784365666981
412,438761635.7286066,0.41622415198450646,0.0,0.0,1334700864.77242,3.101567124723287,0.0,0.0,0.0,0.0,0.0,0.0,3.5177912767077935
413,0.0,0.0,962910139.7379049,0.7791204937850907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7791204937850907
414,0.0,0.0,907366988.0613166,0.7654401211569137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7654401211569137
415,258783585.36305735,0.21414326483422438,13666338.833788034,0.015442878568088392,1555319742.4134579,3.103606129386287,0.0,0.0,0.0,0.0,0.0,0.0,3.3331922727886
416,136059887.18457368,0.10492866471672926,4169701.411533423,0.004479478654311595,172777187.4263981,0.3370500774027625,48656920.2115034,0.024379138241891068,0.0,0.0,0.0,0.0,0.47083735901569446
417,14437822.625664577,0.012473328884263588,121578569.68345529,0.13404529668389742,25896767.128908753,0.054826324369514276,0.0,0.0,360989578.4791397,0.3790512915865784,0.0,0.0,0.5803962415242536
418,0.0,0.0,71932999.6613662,0.058818309100833785,74524363.22625068,0.11500866209155532,50578799.96871934,0.02019185607822569,54868665.42431726,0.0421087475919083,0.0,0.0,0.2361275748625231
419,2291464132.600421,1.678649860529391,0.0,0.0,0.0,0.0,0.0,0.0,41005901.436377205,0.03747968525532733,0.0,0.0,1.7161295457847183
420,0.0,0.0,15691838.702509731,0.016173284212683794,1281244717.2919683,2.307707797426339,0.0,0.0,0.0,0.0,0.0,0.0,2.3238810816390227
421,0.0,0.0,751552488.1698258,0.7625173875573235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625173875573235
422,2381802713.633394,1.7206608297668393,10570020.998384962,0.009233057051849514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7298938868186888
423,2321275868.3036814,1.7061225207219177,36272584.168982245,0.03555793183847377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7416804525603915
424,32098799.18346955,0.02590241972583572,62062897.389478326,0.06565108826910551,1640691559.71509,3.086988526304294,0.0,0.0,0.0,0.0,0.0,0.0,3.1785420342992357
425,137676949.512008,0.1088670127482082,41405635.318969354,0.04377675104852831,0.0,0.0,0.0,0.0,22482198.373973135,0.022894497172404788,0.0,0.0,0.1755382609691413
426,102099034.88247892,0.10695156430066263,595370623.2524074,0.7514533715220619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584049358227246
427,2063585126.3626559,1.7135406704401164,0.0,0.0,40975969.443097845,0.08862413024202591,1085467.6235035441,0.0006030819865388387,0.0,0.0,0.0,0.0,1.802767882668681
428,0.0,0.0,76191209.44623652,0.0785209911229958,0.0,0.0,38871458.416527554,0.01961388410118662,299675825.69847244,0.2905284454308452,0.0,0.0,0.3886633206550276
429,116155012.92728874,0.07325329663954502,5236649.361028847,0.004570385434668351,65016230.52857597,0.10474026265878786,14419197.39519903,0.006683593935930001,541005907.0926975,0.42688078480428115,0.0,0.0,0.6161283234732124
430,3015171909.4976835,1.7003474312603706,0.0,0.0,8016406.150997929,0.011031106439526317,0.0,0.0,0.0,0.0,0.0,0.0,1.711378537699897
431,2083692133.6680853,1.734466900757281,0.0,0.0,0.0,0.0,0.0,0.0,5277671.931622939,0.005934200128572395,0.0,0.0,1.7404011008858535
432,2365205428.2429333,1.705649880318643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.705649880318643
433,142183146.20043525,0.10610940679668929,0.0,0.0,1716268209.0243096,3.029066781840511,12573787.383813675,0.005846263461486524,0.0,0.0,0.0,0.0,3.1410224520986865
434,2185754240.8187213,1.7074304577363189,0.0,0.0,131888706.35785156,0.27541050547979556,0.0,0.0,5343201.957755504,0.005629280993855778,0.0,0.0,1.9884702442099702
435,65613548.51573366,0.04154873854843513,323995305.9164739,0.25849184363003996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30004058217847507
436,0.0,0.0,147523756.41848427,0.1877040789721704,22165095.687397506,0.05453267230090213,62153538.42341943,0.038601806179831666,64439916.036274485,0.07880970551071473,0.0,0.0,0.35964826296361896
437,2197500006.04429,1.7189354780744135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7189354780744135
438,3242393366.2363853,1.7313302534372261,0.0,0.0,0.0,0.0,6289609.35950053,0.0013491459553320317,0.0,0.0,0.0,0.0,1.7326793993925582
439,2263169442.211081,1.6606000935061647,0.0,0.0,32939040.404293917,0.06232523349004071,0.0,0.0,0.0,0.0,0.0,0.0,1.7229253269962053
440,3234747127.272808,1.726222304371908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726222304371908
441,2900550797.396263,1.6775468675277645,0.0,0.0,1967185463.6213794,2.8197942388044734,0.0,0.0,0.0,0.0,0.0,0.0,4.497341106332238
442,0.0,0.0,26763674.508380987,0.02914809057774933,1222820562.9519022,2.3455603900340734,68031611.52583766,0.030999335021594195,0.0,0.0,0.0,0.0,2.405707815633417
443,1843599119.505828,1.6701367128146085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6701367128146085
444,50537646.77792094,0.0405331489621398,784846769.4116303,0.7471786757032581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7877118246653979
445,519193962.40428996,0.37136186208539357,44415642.28313445,0.043649392111143326,0.0,0.0,82128443.10108134,0.03835001558188733,0.0,0.0,0.0,0.0,0.4533612697784242
446,0.0,0.0,514980402.96690226,0.46902969666335453,17411412.37432031,0.031555043458698154,69621761.32077911,0.028784516496048736,32561832.019129172,0.029196482345983658,0.0,0.0,0.5585657389640851
447,2162957014.268853,1.685104066423853,3277922.2998113027,0.003426811974774838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.688530878398628
448,18218240.203608043,0.012462183808381905,49907549.63633065,0.045012764427091706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05747494823547361
449,14545211.544638285,0.012946111131252875,696779075.8649132,0.7335021497070291,6666883.501291968,0.014182561395259148,73822748.74726099,0.030661383619196285,0.0,0.0,0.0,0.0,0.7912922058527374
450,71573907.2645349,0.04158281030152308,354409482.0345784,0.25985444186346496,0.0,0.0,5559994.632354785,0.002058624150558849,0.0,0.0,0.0,0.0,0.3034958763155469
451,18288960.643502664,0.012518339746414364,31919137.275524125,0.029133872422369162,11560104.322006911,0.019967715732523192,163636622.1581834,0.06352257683973686,0.0,0.0,0.0,0.0,0.12514250474104358
452,0.0,0.0,20976129.580173314,0.016846356028297454,112244604.80841213,0.1658977545404951,25194575.16297842,0.010586673521405653,219879666.88433328,0.16197357946237873,0.0,0.0,0.35530436355257694
453,2390382553.9282064,1.7284227007585884,0.0,0.0,15388555.350890988,0.028400338817127703,0.0,0.0,0.0,0.0,0.0,0.0,1.756823039575716
454,11917434.497928457,0.01293658113725194,230259442.39834994,0.3089976683386834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32193424947593535
455,98221185.95816912,0.07454965327529728,0.0,0.0,1776495184.7630153,3.1939377305750676,0.0,0.0,0.0,0.0,0.0,0.0,3.2684873838503647
456,35997644.767440915,0.02609177553055344,825647203.8569365,0.7116342275075855,90664068.9995036,0.15538961710069848,0.0,0.0,0.0,0.0,0.0,0.0,0.8931156201388375
457,36983344.80106502,0.02629210543739152,100173534.30696106,0.09261544531044341,31913891.8262064,0.05716523031597823,7945623.526842787,0.004043705178453228,473726135.0231216,0.41680689917140507,0.0,0.0,0.5969233854136715
458,2663086845.5088563,1.732592148801836,0.0,0.0,1787490643.3006227,2.8885568958344496,10177526.282657938,0.0026595662551362476,0.0,0.0,0.0,0.0,4.623808610891422
459,0.0,0.0,15898903.153943941,0.016583480219232453,724360527.1906437,1.3345185843459086,77770926.69036973,0.035616069768814096,0.0,0.0,0.0,0.0,1.3867181343339552
460,18415142.997006673,0.012618535509261987,50097292.9992647,0.04534650477967915,0.0,0.0,176959144.31007588,0.0702412139445342,0.0,0.0,0.0,0.0,0.12820625423347534
461,52909859.04211213,0.042780234765238546,602622021.1436869,0.5918978918229015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63467812658814
462,2462273012.154712,1.7175078127457502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7175078127457502
463,2187598152.31401,1.7092363343696766,0.0,0.0,964967469.0834107,1.8461561783011198,0.0,0.0,0.0,0.0,0.0,0.0,3.5553925126707964
464,105351770.5296103,0.07036329849457537,31350891.070141166,0.028134381921049705,85895181.54785505,0.1454339114815715,92360160.64271344,0.03952272433637763,0.0,0.0,0.0,0.0,0.2834543162335742
465,1879877816.1863048,1.7115219438640765,0.0,0.0,6033073.51429615,0.014802532239649278,14590182.295184258,0.009054162609647615,0.0,0.0,0.0,0.0,1.7353786387133734
466,1012991797.0176809,0.943394112073235,0.0,0.0,1221982985.8344455,2.821965830535056,0.0,0.0,0.0,0.0,0.0,0.0,3.765359942608291
467,0.0,0.0,918535926.3886015,0.7794902950690076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794902950690076
468,241799887.58192074,0.15212403671474012,0.0,0.0,11909991.471826963,0.01931505669520993,1833211.1013153042,0.000836815871028677,0.0,0.0,0.0,0.0,0.17227590928097875
469,2757390574.516176,1.7052520109982217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7052520109982217
470,14844100.087290172,0.012880721022619928,39784482.7233821,0.045598177212598845,10297438.003063396,0.02231137856664773,57797870.02275841,0.03172594315161789,739402074.3372098,0.7568264503917038,0.0,0.0,0.8693426703451882
471,0.0,0.0,58584589.48848835,0.04592960552984449,0.0,0.0,0.0,0.0,1228914162.465239,0.8711111889513841,0.0,0.0,0.9170407944812285
472,0.0,0.0,30454304.62496357,0.029163116724323927,129050677.97854121,0.22880463610719576,67567784.53290193,0.030558382576122617,189479524.76128444,0.16440246074832943,0.0,0.0,0.4529285961559717
473,763082717.968109,0.5836661606833997,71412592.0429335,0.07235051297434823,1654474295.6641674,3.1259461238634687,21438832.07012477,0.009718266368188188,0.0,0.0,0.0,0.0,3.791681063889405
474,3228622824.3748875,1.7221327091489356,164395110.99856,0.11829828085354277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8404309900024782
475,0.0,0.0,100274618.84526113,0.09280189234377864,0.0,0.0,157317169.27596647,0.06506262600879978,0.0,0.0,0.0,0.0,0.15786451835257842
476,2459586891.589589,1.7151611138501321,0.0,0.0,28664146.48147005,0.05360051848633173,16334979.438733123,0.007779100966508835,0.0,0.0,0.0,0.0,1.7765407333029728
477,14973268.386163706,0.013010243712053369,25513017.643503964,0.02965986072966113,26809567.81131913,0.05835717946238446,123365667.71289717,0.06563152017970439,0.0,0.0,0.0,0.0,0.16665880408380335
478,122390170.08377245,0.07036329849457537,121230198.83841723,0.09143177121223052,2277965011.1852374,3.095436767885158,13453542.64995814,0.004931661976982429,1070669114.5965104,0.7062114150199275,0.0,0.0,3.968374914588874
479,2169331998.0845795,1.6913475827494702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6913475827494702
480,2516383260.1596246,1.725592657515209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725592657515209
481,2458744221.6358466,1.714424940520915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714424940520915
482,19276056.255224004,0.012578658209223766,127002383.40636748,0.10641585071198023,388696918.82196903,0.6129817928770241,114503513.70326436,0.04553356479199735,12498667.419651996,0.009991374716026897,0.0,0.0,0.7875012413062523
483,799419085.7748516,0.46884846516431733,439409776.61602384,0.33359697912709146,0.0,0.0,0.0,0.0,20750822.71193686,0.01587752301150054,0.0,0.0,0.8183229673029094
484,13968233.059792623,0.012002450936407602,51484559.14252339,0.05773337446134158,9510680.313146183,0.020481702705206384,29174845.951457944,0.01613563584360927,867234141.1859677,0.8759201728477927,0.0,0.0,0.9822733367943575
485,1982585761.2311473,1.6842036191391325,220102256.09773576,0.23612342064427386,262170225.04719353,0.5531847545826244,0.0,0.0,0.0,0.0,0.0,0.0,2.473511794366031
486,405550395.8301825,0.3083637096445472,0.0,0.0,22610140.06281712,0.04397292021758789,0.0,0.0,467175308.46715814,0.45279462151951194,0.0,0.0,0.8051312513816471
487,0.0,0.0,9940817.759422477,0.011639294715988702,75977323.1874264,0.16383496569901124,41806913.97151463,0.023377158904916547,64700394.476875424,0.06911649974634246,0.0,0.0,0.26796791906625894
488,0.0,0.0,209326665.070773,0.2636240400526887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636240400526887
489,0.0,0.0,70812020.59962982,0.07954296849084551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954296849084551
490,2012809526.1193042,1.7164835112069905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7164835112069905
491,0.0,0.0,34151890.60584615,0.0293563434564175,101426969.95510185,0.16146539439522614,147811358.21954575,0.05638229536814611,462876335.31388545,0.35270955561610673,0.0,0.0,0.5999135888358964
492,2479294793.014776,1.732382444044474,0.0,0.0,0.0,0.0,7827372.582793911,0.0036168722567071587,0.0,0.0,0.0,0.0,1.735999316301181
493,2381802713.633394,1.7206608297668393,14921451.748715043,0.015690610517694263,981165320.4714665,1.8300657158020273,6005260.938189905,0.0030125824525918193,5926857.042460314,0.005779400652100301,0.0,0.0,3.5752091391912533
