,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
11982,0.0,0.0,0.0,1980182810.6859477,178303379.54230642,1.3184628893688384
11983,0.0,0.0,0.0,2017254091.684142,178303379.54230642,1.349286611337414
11984,0.0,0.0,0.0,1011309629.0715859,178303379.54230642,0.7622718736293475
11985,0.0,0.0,0.0,267971573.29136622,178303379.54230642,0.19210681335715352
11986,0.0,0.0,0.0,1352905775.9111092,178303379.54230642,0.884314790791001
11987,0.0,0.0,0.0,40240753.5841154,178303379.54230642,0.03322832747593164
11988,0.005269429076054055,5127837.979747377,0.0,335085096.37040126,178303379.54230642,0.34623299517911776
11989,0.0,0.0,0.0,645194468.0076078,178303379.54230642,1.2061816625599882
11990,0.0,0.0,0.0,2147903421.223273,178303379.54230642,1.34053201994927
11991,0.435854864529105,387971168.6436355,0.0,406053798.1507964,178303379.54230642,0.4583445058953284
11992,0.0,0.0,0.0,1027036446.2757652,178303379.54230642,0.7768573309766933
11993,0.0,0.0,0.0,1714417303.8569176,178303379.54230642,1.3537220349217534
11994,0.0,0.0,0.0,1903466943.172902,178303379.54230642,1.3373628729684297
11995,0.0,0.0,0.0,2062036000.5440536,178303379.54230642,1.3853925370735543
11996,0.0,0.0,0.0,117791944.51451907,178303379.54230642,0.06229545394071115
11997,0.0,0.0,0.0,1573700044.392771,178303379.54230642,1.311832172011096
11998,0.0,0.0,0.0,1479161992.2767417,178303379.54230642,1.3623534998581532
11999,0.0,0.0,0.0,181423435.35106075,178303379.54230642,0.17121280728516947
12000,0.005817436466659243,8807244.605477488,0.0,527414283.95713985,283931519.89599556,0.35354265457495515
12001,0.12156793684173092,117664741.1551827,0.0,337770745.0857733,283931519.89599556,0.31976932015307397
12002,0.0,0.0,0.0,1471802255.6776674,283931519.89599556,1.3539396940400883
12003,0.0,0.0,0.0,2140085338.0024714,283931519.89599556,1.33445871162955
12004,0.09495203500914036,148474467.12162367,0.0,867658002.3351046,283931519.89599556,0.5031921476326987
12005,0.0,0.0,0.0,561336536.3144114,283931519.89599556,0.436229332678239
12006,0.10579493106138789,98763395.4583722,0.0,154064462.08058694,283931519.89599556,0.15330587689623099
12007,0.11260780445719282,104443086.01857099,0.0,161584534.2831418,283931519.89599556,0.17573116923046866
12008,0.0,0.0,0.0,108156668.61057991,283931519.89599556,0.08273068478388183
12009,0.0,0.0,0.0,316599041.31550103,283931519.89599556,0.23431668054778665
12010,0.007893921988301586,8971034.706437362,0.0,2338763080.914457,283931519.89599556,1.3794589331363354
12011,0.0,0.0,0.0,138801866.11890912,283931519.89599556,0.10238276387649507
12012,0.0,0.0,0.0,166068045.6347675,283931519.89599556,0.08438152436890657
12013,0.0,0.0,0.0,2211446172.7762513,283931519.89599556,1.3087014496428524
12014,0.0,0.0,0.0,87010334.23046333,283931519.89599556,0.06495099555167377
